country,sex,year,not_adequately_defined_000
svn,f,2002,2.799999952316284
svn,mf,2003,5.800000190734863
svn,m,2003,3.5999999046325684
svn,f,2003,2.200000047683716
svn,mf,2004,9.600000381469727
svn,m,2004,6.0
svn,f,2004,3.700000047683716
svn,mf,2005,4.300000190734863
svn,m,2005,2.799999952316284
svn,f,2005,1.5
svn,mf,2006,4.199999809265137
svn,m,2006,2.0
svn,f,2006,2.299999952316284
svn,mf,2007,10.100000381469727
svn,m,2007,5.099999904632568
svn,f,2007,5.0
svn,mf,2008,4.5
svn,m,2008,2.299999952316284
svn,f,2008,2.0999999046325684
svn,mf,2009,5.099999904632568
svn,m,2009,3.0
svn,f,2009,2.0999999046325684
svn,mf,2010,3.700000047683716
svn,m,2010,2.4000000953674316
svn,f,2010,1.2999999523162842
svn,mf,2011,4.5
svn,m,2011,2.200000047683716
svn,f,2011,2.299999952316284
svn,mf,2012,4.800000190734863
svn,m,2012,2.200000047683716
svn,f,2012,2.5999999046325684
svn,mf,2013,4.400000095367432
svn,m,2013,2.700000047683716
svn,f,2013,1.7000000476837158
svn,mf,2014,5.300000190734863
svn,m,2014,2.700000047683716
svn,f,2014,2.5999999046325684
zaf,mf,2000,72.79399871826172
zaf,m,2000,37.904998779296875
zaf,f,2000,34.888999938964844
zaf,mf,2001,1094.0
zaf,mf,2002,1100.0
zaf,mf,2003,1219.0
zaf,m,2003,213.0
zaf,f,2003,1006.0
zaf,mf,2004,1097.0
zaf,m,2004,252.0
zaf,f,2004,845.0
zaf,mf,2005,1252.0
zaf,m,2005,297.0
zaf,f,2005,955.0
zaf,mf,2006,1311.0
zaf,m,2006,298.0
zaf,f,2006,1013.0
zaf,mf,2007,1258.0
zaf,m,2007,300.0
zaf,f,2007,959.0
zaf,mf,2008,1212.0
zaf,m,2008,269.0
zaf,f,2008,943.0
zaf,mf,2009,1191.0
zaf,m,2009,264.0
zaf,f,2009,928.0
zaf,mf,2010,3.5
zaf,m,2010,1.0
zaf,f,2010,2.75
zaf,mf,2011,4.5
zaf,m,2011,3.0
zaf,f,2011,1.75
zaf,mf,2012,3.75
zaf,m,2012,1.75
zaf,f,2012,1.5
zaf,mf,2013,2.7239999771118164
zaf,m,2013,1.1970000267028809
zaf,f,2013,1.5269999504089355
zaf,mf,2014,4.0
zaf,m,2014,2.0
zaf,f,2014,2.0
esp,mf,1980,8.300000190734863
esp,m,1980,6.400000095367432
esp,f,1980,1.899999976158142
esp,mf,1981,11.100000381469727
esp,m,1981,6.699999809265137
esp,f,1981,4.300000190734863
esp,mf,1982,12.800000190734863
esp,m,1982,8.0
esp,f,1982,5.0
esp,mf,1983,14.600000381469727
esp,m,1983,9.199999809265137
esp,f,1983,5.400000095367432
esp,mf,1984,20.700000762939453
esp,m,1984,12.399999618530273
esp,f,1984,8.300000190734863
esp,mf,1985,19.700000762939453
esp,m,1985,13.0
esp,f,1985,6.599999904632568
esp,mf,1986,18.100000381469727
esp,m,1986,11.699999809265137
esp,f,1986,6.400000095367432
esp,mf,1987,3.200000047683716
esp,m,1987,1.7000000476837158
esp,f,1987,1.5
lka,mf,1981,296.70001220703125
lka,m,1981,249.5
lka,f,1981,47.20000076293945
lka,mf,1985,206.8000030517578
lka,m,1985,183.5
lka,f,1985,23.200000762939453
lka,mf,1990,99.0
lka,mf,1991,173.39999389648438
lka,mf,1992,152.8000030517578
lka,mf,1993,248.1999969482422
lka,m,1993,196.1999969482422
lka,f,1993,52.0
lka,mf,1994,158.0
lka,m,1994,141.3000030517578
lka,f,1994,16.700000762939453
lka,mf,1995,298.29998779296875
lka,m,1995,262.3999938964844
lka,f,1995,35.900001525878906
lka,mf,1996,206.39999389648438
lka,m,1996,178.3000030517578
lka,f,1996,28.100000381469727
lka,mf,1997,194.3000030517578
lka,mf,1998,150.39999389648438
lka,m,1998,115.9000015258789
lka,f,1998,34.5
lka,mf,2002,339.3290100097656
lka,m,2002,824.6420288085938
lka,f,2002,227.69700622558594
lka,mf,2003,385.0249938964844
lka,m,2003,920.1939697265625
lka,f,2003,234.64199829101562
lka,mf,2004,409.6960144042969
lka,m,2004,983.4000244140625
lka,f,2004,259.36199951171875
lka,mf,2005,395.9440002441406
lka,m,2005,1049.1590576171875
lka,f,2005,286.7959899902344
lka,mf,2006,201.1959991455078
lka,m,2006,822.9660034179688
lka,f,2006,251.72000122070312
lka,mf,2007,242.86000061035156
lka,m,2007,876.9149780273438
lka,f,2007,249.19000244140625
lka,mf,2008,184.49200439453125
lka,m,2008,831.4500122070312
lka,f,2008,258.7619934082031
lka,mf,2009,209.18899536132812
lka,m,2009,858.93798828125
lka,f,2009,293.0369873046875
lka,mf,2010,206.79299926757812
lka,m,2010,903.5009765625
lka,f,2010,263.0589904785156
lka,mf,2011,233.36000061035156
lka,m,2011,945.3309936523438
lka,f,2011,274.10699462890625
lka,mf,2012,117.802001953125
lka,m,2012,878.9500122070312
lka,f,2012,287.3869934082031
sur,mf,1990,3.005000114440918
sur,m,1990,2.0810000896453857
sur,f,1990,0.9240000247955322
sur,mf,1992,3.9709999561309814
sur,m,1992,2.8570001125335693
sur,f,1992,1.1139999628067017
sur,mf,1993,2.8919999599456787
sur,m,1993,2.117000102996826
sur,f,1993,0.7749999761581421
sur,mf,1994,2.6649999618530273
sur,m,1994,2.0920000076293945
sur,f,1994,0.5730000138282776
sur,mf,1995,3.933000087738037
sur,m,1995,2.878000020980835
sur,f,1995,1.0549999475479126
sur,mf,1996,4.065999984741211
sur,m,1996,3.7899999618530273
sur,f,1996,0.2759999930858612
sur,mf,1997,3.864000082015991
sur,m,1997,3.3989999294281006
sur,f,1997,0.4650000035762787
sur,mf,1998,3.260999917984009
sur,m,1998,2.8350000381469727
sur,f,1998,0.4259999990463257
sur,mf,1999,2.9079999923706055
sur,m,1999,2.634999990463257
sur,f,1999,0.27300000190734863
sur,mf,2004,7.455999851226807
sur,m,2004,4.7729997634887695
sur,f,2004,2.683000087738037
sur,mf,2013,2.180999994277954
sur,m,2013,1.3509999513626099
sur,f,2013,0.8289999961853027
swe,mf,1987,3.0
swe,m,1987,2.0
swe,f,1987,1.0
swe,mf,1988,5.0
swe,m,1988,4.0
swe,f,1988,2.0
swe,mf,1989,5.0
swe,m,1989,4.0
swe,f,1989,1.0
swe,mf,1990,6.0
swe,m,1990,4.0
swe,f,1990,1.0
swe,mf,1991,5.0
swe,m,1991,4.0
swe,f,1991,1.0
swe,mf,1992,6.0
swe,m,1992,4.0
swe,f,1992,2.0
swe,mf,1993,6.0
swe,m,1993,4.0
swe,f,1993,2.0
swe,mf,1994,3.0
swe,m,1994,2.0
swe,f,1994,1.0
swe,mf,1995,1.093999981880188
swe,m,1995,0.7149999737739563
swe,f,1995,0.3790000081062317
swe,mf,1996,4.068999767303467
swe,m,1996,3.0
swe,f,1996,1.069000005722046
swe,mf,1997,4.945000171661377
swe,m,1997,4.119999885559082
swe,f,1997,0.824999988079071
swe,mf,1998,3.878000020980835
swe,m,1998,3.2149999141693115
swe,f,1998,0.6620000004768372
swe,mf,2001,9.100000381469727
swe,m,2001,6.400000095367432
swe,f,2001,2.700000047683716
swe,mf,2002,6.900000095367432
swe,m,2002,4.599999904632568
swe,f,2002,2.299999952316284
swe,mf,2003,4.800000190734863
swe,m,2003,3.5999999046325684
swe,f,2003,1.2000000476837158
swe,mf,2005,12.800000190734863
swe,m,2005,7.099999904632568
swe,f,2005,5.599999904632568
swe,mf,2006,12.699999809265137
swe,m,2006,7.099999904632568
swe,f,2006,5.599999904632568
swe,mf,2007,15.300000190734863
swe,m,2007,9.699999809265137
swe,f,2007,5.599999904632568
swe,mf,2008,19.5
swe,m,2008,9.699999809265137
swe,f,2008,9.800000190734863
swe,mf,2009,14.100000381469727
swe,m,2009,7.599999904632568
swe,f,2009,6.5
swe,mf,2010,11.199999809265137
swe,m,2010,6.300000190734863
swe,f,2010,5.0
swe,mf,2011,19.200000762939453
swe,m,2011,10.199999809265137
swe,f,2011,9.0
swe,mf,2012,22.700000762939453
swe,m,2012,12.399999618530273
swe,f,2012,10.300000190734863
swe,mf,2013,25.200000762939453
swe,m,2013,12.800000190734863
swe,f,2013,12.399999618530273
swe,mf,2014,25.600000381469727
swe,m,2014,12.399999618530273
swe,f,2014,13.199999809265137
che,mf,1996,147.03900146484375
che,m,1996,77.56700134277344
che,f,1996,69.47200012207031
che,mf,1997,133.17300415039062
che,m,1997,72.26899719238281
che,f,1997,60.90399932861328
che,mf,1998,162.3159942626953
che,m,1998,86.55699920654297
che,f,1998,75.75900268554688
che,mf,1999,135.39999389648438
che,m,1999,69.4000015258789
che,f,1999,66.0
che,mf,2000,142.3000030517578
che,m,2000,80.0999984741211
che,f,2000,62.20000076293945
che,mf,2001,17.600000381469727
che,m,2001,9.699999809265137
che,f,2001,8.0
che,mf,2002,47.5
che,m,2002,29.100000381469727
che,f,2002,18.399999618530273
che,mf,2003,30.5
che,m,2003,18.700000762939453
che,f,2003,11.800000190734863
che,mf,2004,26.200000762939453
che,m,2004,15.399999618530273
che,f,2004,10.800000190734863
che,mf,2005,20.899999618530273
che,m,2005,12.699999809265137
che,f,2005,8.199999809265137
che,mf,2006,23.799999237060547
che,m,2006,14.699999809265137
che,f,2006,9.0
che,mf,2007,27.200000762939453
che,m,2007,18.0
che,f,2007,9.199999809265137
che,mf,2008,298.1000061035156
che,m,2008,130.1999969482422
che,f,2008,167.89999389648438
che,mf,2009,211.5
che,m,2009,93.19999694824219
che,f,2009,118.30000305175781
che,mf,2010,186.10000610351562
che,m,2010,87.80000305175781
che,f,2010,98.19999694824219
che,mf,2011,171.89999389648438
che,m,2011,81.0999984741211
che,f,2011,90.80000305175781
che,mf,2012,150.5
che,m,2012,69.69999694824219
che,f,2012,80.80000305175781
che,mf,2013,137.1999969482422
che,m,2013,67.80000305175781
che,f,2013,69.30000305175781
che,mf,2014,124.5999984741211
che,m,2014,57.0
che,f,2014,67.5999984741211
syr,mf,1983,0.20000000298023224
syr,m,1983,0.20000000298023224
syr,f,1983,0.0
syr,mf,2007,0.4000000059604645
syr,m,2007,0.4000000059604645
syr,f,2007,0.0
syr,mf,2008,0.6000000238418579
syr,m,2008,0.44999998807907104
syr,f,2008,0.10000000149011612
syr,mf,2009,0.15000000596046448
syr,m,2009,0.15000000596046448
syr,f,2009,0.0
twn,mf,2001,93.0
twn,mf,2002,107.0
twn,mf,2003,110.0
tjk,mf,2004,9.5
tjk,m,2004,4.900000095367432
tjk,f,2004,4.599999904632568
tha,mf,1980,0.5
tha,m,1980,0.30000001192092896
tha,f,1980,0.20000000298023224
tha,mf,1981,1.2999999523162842
tha,m,1981,1.0
tha,f,1981,0.4000000059604645
tha,mf,1982,1.5
tha,m,1982,1.2000000476837158
tha,f,1982,0.20000000298023224
tha,mf,1983,3.799999952316284
tha,m,1983,2.4000000953674316
tha,f,1983,1.399999976158142
tha,mf,1984,3.4000000953674316
tha,m,1984,1.600000023841858
tha,f,1984,1.7999999523162842
tha,mf,1986,21.200000762939453
tha,m,1986,11.399999618530273
tha,f,1986,9.699999809265137
tha,mf,1987,23.0
tha,m,1987,19.799999237060547
tha,f,1987,3.0999999046325684
tha,mf,1988,7.699999809265137
tha,m,1988,4.699999809265137
tha,f,1988,3.0
tha,mf,1989,19.0
tha,m,1989,10.5
tha,f,1989,8.5
tha,mf,1990,21.695999145507812
tha,m,1990,12.77299976348877
tha,f,1990,8.92300033569336
tha,mf,1991,15.315999984741211
tha,m,1991,8.9350004196167
tha,f,1991,6.38100004196167
tha,mf,1992,31.8700008392334
tha,m,1992,22.52400016784668
tha,f,1992,9.345999717712402
tha,mf,1993,17.90399932861328
tha,m,1993,7.039000034332275
tha,f,1993,10.864999771118164
tha,mf,1994,14.625
tha,m,1994,8.17199993133545
tha,f,1994,6.453000068664551
tha,mf,1995,5.909999847412109
tha,m,1995,2.00600004196167
tha,f,1995,3.9049999713897705
tha,mf,1996,19.48699951171875
tha,m,1996,4.949999809265137
tha,f,1996,14.536999702453613
tha,mf,1997,9.3100004196167
tha,m,1997,5.821000099182129
tha,f,1997,3.490000009536743
tha,mf,1998,7.864999771118164
tha,m,1998,2.5899999141693115
tha,f,1998,5.275000095367432
tha,mf,1999,15.383000373840332
tha,m,1999,6.446000099182129
tha,f,1999,8.937000274658203
tha,mf,2000,10.295999526977539
tha,m,2000,5.252999782562256
tha,f,2000,5.043000221252441
tha,mf,2001,18.600000381469727
tha,m,2001,10.0
tha,f,2001,8.600000381469727
tha,mf,2002,14.5
tha,m,2002,6.099999904632568
tha,f,2002,8.399999618530273
tha,mf,2003,21.0
tha,m,2003,11.300000190734863
tha,f,2003,9.699999809265137
tha,mf,2004,23.100000381469727
tha,m,2004,14.5
tha,f,2004,8.600000381469727
tha,mf,2005,47.70000076293945
tha,m,2005,27.0
tha,f,2005,20.799999237060547
tha,mf,2006,65.80000305175781
tha,m,2006,34.099998474121094
tha,f,2006,31.700000762939453
tha,mf,2007,50.599998474121094
tha,m,2007,27.799999237060547
tha,f,2007,22.799999237060547
tha,mf,2008,38.5
tha,m,2008,18.100000381469727
tha,f,2008,20.5
tha,mf,2009,24.969999313354492
tha,m,2009,10.515000343322754
tha,f,2009,14.45300006866455
tha,mf,2010,25.049999237060547
tha,m,2010,13.34000015258789
tha,f,2010,11.710000038146973
tha,mf,2011,22.83300018310547
tha,m,2011,14.36400032043457
tha,f,2011,8.468000411987305
tha,mf,2012,31.05500030517578
tha,m,2012,15.70300006866455
tha,f,2012,15.350000381469727
tha,mf,2013,88.49299621582031
tha,m,2013,43.917999267578125
tha,f,2013,44.57500076293945
tls,mf,2010,0.8330000042915344
tls,m,2010,0.7879999876022339
tls,f,2010,0.04500000178813934
tgo,mf,2006,37.39400100708008
tgo,m,2006,16.299999237060547
tgo,f,2006,21.0939998626709
tto,mf,1980,0.8999999761581421
tto,m,1980,0.8999999761581421
tto,f,1980,0.0
tto,mf,1981,1.0
tto,m,1981,0.699999988079071
tto,f,1981,0.30000001192092896
tto,mf,1982,0.800000011920929
tto,m,1982,0.6000000238418579
tto,f,1982,0.20000000298023224
tto,mf,1983,0.0
tto,m,1983,0.0
tto,f,1983,0.0
tto,mf,1984,0.10000000149011612
tto,m,1984,0.0
tto,f,1984,0.0
tto,mf,1985,0.20000000298023224
tto,m,1985,0.10000000149011612
tto,f,1985,0.10000000149011612
tto,mf,1986,0.0
tto,m,1986,0.0
tto,f,1986,0.0
tto,mf,1987,0.10000000149011612
tto,m,1987,0.0
tto,f,1987,0.10000000149011612
tto,mf,1988,0.4000000059604645
tto,m,1988,0.30000001192092896
tto,f,1988,0.10000000149011612
tto,mf,1989,0.30000001192092896
tto,m,1989,0.20000000298023224
tto,f,1989,0.10000000149011612
tto,mf,1990,0.20000000298023224
tto,m,1990,0.10000000149011612
tto,f,1990,0.10000000149011612
tto,mf,1991,0.5
tto,m,1991,0.30000001192092896
tto,f,1991,0.10000000149011612
tto,mf,1992,0.20000000298023224
tto,m,1992,0.0
tto,f,1992,0.20000000298023224
tto,mf,1993,0.20000000298023224
tto,m,1993,0.10000000149011612
tto,f,1993,0.10000000149011612
tto,mf,1994,0.10000000149011612
tto,m,1994,0.10000000149011612
tto,f,1994,0.0
tto,mf,1995,0.20000000298023224
tto,m,1995,0.10000000149011612
tto,f,1995,0.10000000149011612
tto,mf,1996,0.10000000149011612
tto,m,1996,0.0
tto,f,1996,0.10000000149011612
tto,mf,1997,0.30000001192092896
tto,m,1997,0.20000000298023224
tto,f,1997,0.10000000149011612
tto,mf,1998,0.30000001192092896
tto,m,1998,0.20000000298023224
tto,f,1998,0.10000000149011612
tto,mf,1999,0.4000000059604645
tto,m,1999,0.20000000298023224
tto,f,1999,0.20000000298023224
tto,mf,2000,0.5
tto,m,2000,0.30000001192092896
tto,f,2000,0.20000000298023224
tto,mf,2001,1.5
tto,m,2001,0.800000011920929
tto,f,2001,0.699999988079071
tto,mf,2002,1.2000000476837158
tto,m,2002,0.8999999761581421
tto,f,2002,0.30000001192092896
tto,mf,2003,1.899999976158142
tto,m,2003,1.100000023841858
tto,f,2003,0.800000011920929
tto,mf,2004,1.7999999523162842
tto,m,2004,1.0
tto,f,2004,0.800000011920929
tto,mf,2005,2.5
tto,m,2005,1.5
tto,f,2005,1.0
tto,mf,2006,1.600000023841858
tto,m,2006,1.0
tto,f,2006,0.6000000238418579
tto,mf,2007,0.30000001192092896
tto,m,2007,0.10000000149011612
tto,f,2007,0.20000000298023224
tto,mf,2008,0.699999988079071
tto,m,2008,0.5
tto,f,2008,0.0
tun,mf,1980,66.5999984741211
tun,m,1980,56.900001525878906
tun,f,1980,9.699999809265137
tun,mf,1981,66.5999984741211
tun,mf,1982,66.5999984741211
tun,mf,1989,30.700000762939453
tun,m,1989,26.200000762939453
tun,f,1989,4.5
tun,mf,2007,29.200000762939453
tun,mf,2008,28.399999618530273
tun,mf,2009,28.899999618530273
tun,mf,2010,30.0
tun,mf,2011,22.5
tun,mf,2012,11.600000381469727
tun,mf,2013,12.225000381469727
tun,mf,2014,7.199999809265137
tur,mf,1982,27.0
tur,m,1982,24.0
tur,f,1982,3.0
tur,mf,1983,14.0
tur,m,1983,9.0
tur,f,1983,5.0
tur,mf,1984,9.0
tur,m,1984,8.0
tur,f,1984,1.0
tur,mf,1985,4.0
tur,m,1985,3.0
tur,f,1985,1.0
tca,mf,2001,0.9049999713897705
tca,mf,2002,0.8980000019073486
tca,mf,2003,1.3619999885559082
tca,mf,2004,1.0809999704360962
tca,mf,2005,1.8949999809265137
tca,mf,2006,0.4399999976158142
tca,mf,2007,0.41600000858306885
tca,mf,2008,0.36000001430511475
uga,mf,2005,65.33000183105469
ukr,mf,1990,14037.0
ukr,mf,1991,14086.0
ukr,mf,1992,13550.0
ukr,mf,1993,8156.0
ukr,mf,1994,7488.0
ukr,mf,1995,8427.0
ukr,mf,1996,8665.0
ukr,mf,1997,8818.0
ukr,mf,1998,8838.0
ukr,mf,1999,8801.0
ukr,mf,2000,9035.0
ukr,mf,2009,166.10000610351562
ukr,m,2009,62.900001525878906
ukr,f,2009,103.19999694824219
are,mf,1995,0.871999979019165
are,m,1995,0.7680000066757202
are,f,1995,0.10599999874830246
are,mf,2000,1.184999942779541
are,m,2000,1.0269999504089355
are,f,2000,0.15700000524520874
are,mf,2005,18.46299934387207
are,m,2005,14.376999855041504
are,f,2005,4.085999965667725
are,mf,2008,3.7660000324249268
are,m,2008,3.072999954223633
are,f,2008,0.6930000185966492
gbr,mf,1980,323.0
gbr,m,1980,307.0
gbr,f,1980,16.0
gbr,mf,1981,334.0
gbr,m,1981,317.0
gbr,f,1981,17.0
gbr,mf,1982,324.0
gbr,m,1982,309.0
gbr,f,1982,15.0
gbr,mf,1983,322.0
gbr,m,1983,306.0
gbr,f,1983,16.0
gbr,mf,1984,326.0
gbr,m,1984,310.0
gbr,f,1984,16.0
gbr,mf,1985,326.0
gbr,m,1985,309.0
gbr,f,1985,16.0
gbr,mf,1986,322.0
gbr,m,1986,305.0
gbr,f,1986,16.0
gbr,mf,1987,319.0
gbr,m,1987,302.0
gbr,f,1987,16.0
gbr,mf,1988,138.10000610351562
gbr,m,1988,89.0999984741211
gbr,f,1988,48.900001525878906
gbr,mf,1989,166.1999969482422
gbr,m,1989,114.9000015258789
gbr,f,1989,51.400001525878906
gbr,mf,1990,189.10000610351562
gbr,m,1990,128.1999969482422
gbr,f,1990,61.0
gbr,mf,1991,246.8000030517578
gbr,m,1991,141.5
gbr,f,1991,105.30000305175781
gbr,mf,1992,111.64800262451172
gbr,m,1992,65.58399963378906
gbr,f,1992,46.0629997253418
gbr,mf,1993,155.5709991455078
gbr,m,1993,103.7509994506836
gbr,f,1993,51.81999969482422
gbr,mf,1994,145.76400756835938
gbr,m,1994,96.61699676513672
gbr,f,1994,49.14699935913086
gbr,mf,1995,121.23899841308594
gbr,m,1995,82.05500030517578
gbr,f,1995,39.183998107910156
gbr,mf,1996,120.43800354003906
gbr,m,1996,79.87699890136719
gbr,f,1996,40.56100082397461
gbr,mf,1997,90.66999816894531
gbr,m,1997,62.720001220703125
gbr,f,1997,27.950000762939453
gbr,mf,1998,83.15899658203125
gbr,m,1998,62.55099868774414
gbr,f,1998,20.607999801635742
gbr,mf,1999,76.5
gbr,m,1999,50.29999923706055
gbr,f,1999,26.299999237060547
gbr,mf,2000,69.4000015258789
gbr,m,2000,40.0
gbr,f,2000,29.399999618530273
gbr,mf,2001,79.9000015258789
gbr,m,2001,53.79999923706055
gbr,f,2001,26.100000381469727
gbr,mf,2002,57.900001525878906
gbr,m,2002,36.5
gbr,f,2002,21.399999618530273
gbr,mf,2003,49.20000076293945
gbr,m,2003,31.700000762939453
gbr,f,2003,17.5
gbr,mf,2004,74.9000015258789
gbr,m,2004,49.79999923706055
gbr,f,2004,25.100000381469727
gbr,mf,2005,76.4000015258789
gbr,m,2005,47.599998474121094
gbr,f,2005,28.700000762939453
gbr,mf,2006,78.9000015258789
gbr,m,2006,49.20000076293945
gbr,f,2006,29.700000762939453
gbr,mf,2007,98.5
gbr,m,2007,53.20000076293945
gbr,f,2007,45.29999923706055
gbr,mf,2008,96.5
gbr,m,2008,58.70000076293945
gbr,f,2008,37.70000076293945
gbr,mf,2009,190.89999389648438
gbr,m,2009,97.9000015258789
gbr,f,2009,92.9000015258789
gbr,mf,2010,207.39999389648438
gbr,m,2010,111.19999694824219
gbr,f,2010,96.19999694824219
gbr,mf,2011,202.10000610351562
gbr,m,2011,107.5
gbr,f,2011,94.5999984741211
gbr,mf,2012,287.70001220703125
gbr,m,2012,172.60000610351562
gbr,f,2012,115.0999984741211
gbr,mf,2013,274.79998779296875
gbr,m,2013,161.3000030517578
gbr,f,2013,113.5999984741211
gbr,mf,2014,258.8999938964844
gbr,m,2014,144.39999389648438
gbr,f,2014,114.5
ury,mf,1991,1.100000023841858
ury,m,1991,1.100000023841858
ury,f,1991,0.0
ury,mf,1992,0.6000000238418579
ury,m,1992,0.4000000059604645
ury,f,1992,0.20000000298023224
ury,mf,1993,0.30000001192092896
ury,m,1993,0.0
ury,f,1993,0.0
ury,mf,1994,0.0
ury,m,1994,0.0
ury,f,1994,0.0
ury,mf,1995,0.0
ury,m,1995,0.0
ury,f,1995,0.0
ury,mf,1998,0.0
ury,m,1998,0.0
ury,f,1998,0.0
ury,mf,1999,0.0
ury,m,1999,0.0
ury,f,1999,0.0
ury,mf,2000,0.30000001192092896
ury,m,2000,0.20000000298023224
ury,f,2000,0.10000000149011612
ury,mf,2001,0.0
ury,m,2001,0.0
ury,f,2001,0.0
ury,mf,2002,0.0
ury,m,2002,0.0
ury,f,2002,0.0
ury,mf,2003,0.30000001192092896
ury,m,2003,0.30000001192092896
ury,f,2003,0.0
ury,mf,2004,0.0
ury,m,2004,0.0
ury,f,2004,0.0
ury,mf,2005,0.0
ury,m,2005,0.0
ury,f,2005,0.0
ury,mf,2006,1.899999976158142
ury,m,2006,1.100000023841858
ury,f,2006,0.800000011920929
ury,mf,2007,1.899999976158142
ury,m,2007,0.0
ury,f,2007,0.0
uzb,mf,1995,405.0
uzb,mf,1996,405.0
uzb,mf,1997,484.0
uzb,mf,1998,608.0
uzb,mf,1999,616.0
vut,mf,2009,1.2769999504089355
vut,m,2009,0.492000013589859
vut,f,2009,0.7850000262260437
ven,mf,1980,2.0
ven,m,1980,1.2000000476837158
ven,f,1980,0.800000011920929
ven,mf,1981,3.5999999046325684
ven,m,1981,2.5999999046325684
ven,f,1981,0.8999999761581421
ven,mf,1982,4.800000190734863
ven,m,1982,3.0999999046325684
ven,f,1982,1.7000000476837158
ven,mf,1983,6.0
ven,m,1983,4.5
ven,f,1983,1.5
ven,mf,1984,4.099999904632568
ven,m,1984,2.200000047683716
ven,f,1984,1.899999976158142
ven,mf,1985,1.2000000476837158
ven,m,1985,1.100000023841858
ven,f,1985,0.10000000149011612
ven,mf,1986,1.0
ven,m,1986,0.8999999761581421
ven,f,1986,0.10000000149011612
ven,mf,1987,2.200000047683716
ven,m,1987,1.899999976158142
ven,f,1987,0.30000001192092896
ven,mf,1989,3.299999952316284
ven,m,1989,2.5
ven,f,1989,0.800000011920929
ven,mf,1990,6.0
ven,m,1990,3.700000047683716
ven,f,1990,2.4000000953674316
ven,mf,1991,2.5999999046325684
ven,m,1991,2.0
ven,f,1991,0.6000000238418579
ven,mf,1992,3.700000047683716
ven,m,1992,2.700000047683716
ven,f,1992,1.0
ven,mf,1993,5.199999809265137
ven,m,1993,3.5
ven,f,1993,1.7000000476837158
ven,mf,1994,54.5
ven,m,1994,32.599998474121094
ven,f,1994,21.899999618530273
ven,mf,1995,9.699999809265137
ven,m,1995,4.300000190734863
ven,f,1995,5.400000095367432
ven,mf,1996,13.100000381469727
ven,m,1996,7.699999809265137
ven,f,1996,5.400000095367432
ven,mf,1997,21.299999237060547
ven,m,1997,13.899999618530273
ven,f,1997,7.400000095367432
ven,mf,1998,21.799999237060547
ven,m,1998,13.199999809265137
ven,f,1998,8.5
ven,mf,1999,9.100000381469727
ven,m,1999,5.800000190734863
ven,f,1999,3.299999952316284
ven,mf,2000,9.699999809265137
ven,m,2000,5.400000095367432
ven,f,2000,4.300000190734863
ven,mf,2001,11.199999809265137
ven,m,2001,5.099999904632568
ven,f,2001,6.099999904632568
ven,mf,2002,21.799999237060547
ven,m,2002,13.0
ven,f,2002,8.800000190734863
ven,mf,2003,35.5
ven,m,2003,21.100000381469727
ven,f,2003,14.399999618530273
ven,mf,2004,144.6999969482422
ven,m,2004,91.0
ven,f,2004,53.79999923706055
ven,mf,2005,92.0
ven,m,2005,59.20000076293945
ven,f,2005,32.79999923706055
ven,mf,2006,26.958999633789062
ven,m,2006,16.277999877929688
ven,f,2006,10.680999755859375
ven,mf,2007,25.200000762939453
ven,m,2007,16.299999237060547
ven,f,2007,8.800000190734863
ven,mf,2008,26.299999237060547
ven,m,2008,15.5
ven,f,2008,10.699999809265137
ven,mf,2009,52.53900146484375
ven,m,2009,32.090999603271484
ven,f,2009,20.447999954223633
ven,mf,2010,39.597999572753906
ven,m,2010,24.514999389648438
ven,f,2010,15.083000183105469
ven,mf,2011,32.90700149536133
ven,m,2011,20.856000900268555
ven,f,2011,12.050999641418457
ven,mf,2012,43.04399871826172
ven,mf,2013,31.231000900268555
vnm,mf,2012,19.225000381469727
vnm,m,2012,7.900000095367432
vnm,f,2012,11.350000381469727
vnm,mf,2013,10.357999801635742
vnm,m,2013,6.493000030517578
vnm,f,2013,3.865999937057495
pse,mf,1996,0.0
pse,m,1996,0.0
pse,f,1996,0.0
pse,mf,1997,0.0
pse,m,1997,0.0
pse,f,1997,0.0
pse,mf,1998,0.40299999713897705
pse,m,1998,0.40299999713897705
pse,f,1998,0.0
pse,mf,1999,0.0
pse,m,1999,0.0
pse,f,1999,0.0
pse,mf,2000,0.0
pse,m,2000,0.0
pse,f,2000,0.0
pse,mf,2001,0.25200000405311584
pse,m,2001,0.2029999941587448
pse,f,2001,0.05000000074505806
pse,mf,2002,0.7120000123977661
pse,m,2002,0.5690000057220459
pse,f,2002,0.14300000667572021
pse,mf,2003,0.21199999749660492
pse,m,2003,0.17599999904632568
pse,f,2003,0.03700000047683716
pse,mf,2004,0.012000000104308128
pse,m,2004,0.012000000104308128
pse,f,2004,0.0
pse,mf,2005,0.0
pse,m,2005,0.0
pse,f,2005,0.0
pse,mf,2006,0.029999999329447746
pse,m,2006,0.029999999329447746
pse,f,2006,0.0
pse,mf,2007,0.0
pse,m,2007,0.0
pse,f,2007,0.0
pse,mf,2008,0.0
pse,m,2008,0.0
pse,f,2008,0.0
yem,mf,1991,962.0
yem,m,1991,892.0
yem,f,1991,70.0
yem,mf,1994,63.88399887084961
yem,m,1994,58.85599899291992
yem,f,1994,5.0279998779296875
yem,mf,1998,40.053001403808594
