country,sex,year,industry_000
rou,m,1980,2994.60009765625
rou,f,1980,1541.699951171875
rou,mf,1981,4546.39990234375
rou,m,1981,2971.699951171875
rou,f,1981,1574.699951171875
rou,mf,1982,4614.2001953125
rou,m,1982,2994.300048828125
rou,f,1982,1619.9000244140625
rou,mf,1983,4626.2001953125
rou,m,1983,2974.0
rou,f,1983,1652.199951171875
rou,mf,1984,4645.39990234375
rou,m,1984,2964.39990234375
rou,f,1984,1681.0
rou,mf,1985,4715.39990234375
rou,m,1985,2983.199951171875
rou,f,1985,1732.199951171875
rou,mf,1986,4767.2998046875
rou,m,1986,3006.0
rou,f,1986,1761.300048828125
rou,mf,1987,4804.89990234375
rou,m,1987,3026.10009765625
rou,f,1987,1778.800048828125
rou,mf,1988,4836.39990234375
rou,m,1988,3023.199951171875
rou,f,1988,1813.199951171875
rou,mf,1989,4935.7001953125
rou,m,1989,3074.39990234375
rou,f,1989,1861.300048828125
rou,mf,1990,4710.60009765625
rou,m,1990,2885.800048828125
rou,f,1990,1824.800048828125
rou,mf,1991,4303.7998046875
rou,m,1991,2598.89990234375
rou,f,1991,1704.9000244140625
rou,mf,1992,3880.10009765625
rou,m,1992,2426.199951171875
rou,f,1992,1453.9000244140625
rou,mf,1993,3604.60009765625
rou,m,1993,2277.10009765625
rou,f,1993,1327.5
rou,mf,1994,3585.699951171875
rou,m,1994,2253.699951171875
rou,f,1994,1332.0999755859375
rou,mf,1995,3452.10009765625
rou,m,1995,2207.39990234375
rou,f,1995,1244.9000244140625
rou,mf,1996,3447.39990234375
rou,m,1996,2182.300048828125
rou,f,1996,1265.0999755859375
rou,mf,1997,3393.241943359375
rou,m,1997,2174.720947265625
rou,f,1997,1218.52099609375
rou,mf,1998,3192.35498046875
rou,m,1998,2040.2340087890625
rou,f,1998,1152.1219482421875
rou,mf,1999,2976.5
rou,m,1999,1896.4000244140625
rou,f,1999,1080.0999755859375
rou,mf,2000,2807.199951171875
rou,m,2000,1760.5
rou,f,2000,1046.699951171875
rou,mf,2001,2790.89990234375
rou,m,2001,1728.300048828125
rou,f,2001,1062.5
rou,mf,2002,2887.60009765625
rou,m,2002,1783.0999755859375
rou,f,2002,1104.5
rou,mf,2003,2726.800048828125
rou,m,2003,1696.800048828125
rou,f,2003,1029.9000244140625
rou,mf,2004,2878.5
rou,m,2004,1762.800048828125
rou,f,2004,1115.800048828125
rou,mf,2005,2773.199951171875
rou,m,2005,1749.0
rou,f,2005,1024.199951171875
rou,mf,2006,2849.800048828125
rou,m,2006,1777.199951171875
rou,f,2006,1072.5
rou,mf,2007,2927.89990234375
rou,m,2007,1883.5
rou,f,2007,1044.4000244140625
rou,mf,2008,2956.89990234375
rou,m,2008,1953.4000244140625
rou,f,2008,1003.5999755859375
rou,mf,2009,2771.300048828125
rou,m,2009,1862.4000244140625
rou,f,2009,908.7999877929688
rou,mf,2010,2465.5
rou,m,2010,1703.5999755859375
rou,f,2010,761.9000244140625
rou,mf,2011,2433.199951171875
rou,m,2011,1680.4000244140625
rou,f,2011,752.7000122070312
rou,mf,2012,2425.300048828125
rou,m,2012,1665.5
rou,f,2012,760.0
rou,mf,2013,2416.199951171875
rou,m,2013,1662.800048828125
rou,f,2013,753.2999877929688
rou,mf,2014,2488.300048828125
rou,m,2014,1710.5
rou,f,2014,777.9000244140625
rus,mf,1990,30298.19921875
rus,mf,1991,29417.5
rus,mf,1992,27943.099609375
rus,mf,1993,26938.30078125
rus,mf,1994,24569.900390625
rus,mf,1995,22563.69921875
rus,mf,1996,21465.900390625
rus,mf,1997,18013.0
rus,m,1997,11399.0
rus,f,1997,6613.0
rus,mf,1998,17031.0
rus,m,1998,10730.0
rus,f,1998,6300.0
rus,mf,1999,17724.0
rus,m,1999,11152.0
rus,f,1999,6572.0
rus,mf,2000,18487.0
rus,m,2000,11636.0
rus,f,2000,6849.0
rus,mf,2001,19147.0
rus,m,2001,11943.0
rus,f,2001,7204.0
rus,mf,2002,19688.0
rus,m,2002,12306.0
rus,f,2002,7382.0
rus,mf,2003,20189.0
rus,m,2003,12904.0
rus,f,2003,7284.0
rus,mf,2004,20014.0
rus,m,2004,12839.0
rus,f,2004,7175.0
rus,mf,2005,20304.0
rus,m,2005,13164.0
rus,f,2005,7142.0
rus,mf,2006,20195.0
rus,m,2006,13136.0
rus,f,2006,7059.0
rus,mf,2007,20598.0
rus,m,2007,13554.0
rus,f,2007,7045.0
rus,mf,2008,20542.0
rus,m,2008,13894.0
rus,f,2008,6647.0
rus,mf,2009,19023.580078125
rus,m,2009,12893.8896484375
rus,f,2009,6129.69677734375
rus,mf,2010,19325.5390625
rus,m,2010,13228.349609375
rus,f,2010,6097.17919921875
rus,mf,2011,19452.009765625
rus,m,2011,13454.23046875
rus,f,2011,5997.77099609375
rus,mf,2012,19866.990234375
rus,m,2012,13837.259765625
rus,f,2012,6029.72705078125
rus,mf,2013,19794.369140625
rus,m,2013,13862.080078125
rus,f,2013,5932.2900390625
rus,mf,2014,19684.880859375
rus,m,2014,13878.1796875
rus,f,2014,5806.69482421875
rwa,mf,1989,91.0999984741211
rwa,m,1989,78.5
rwa,f,1989,12.600000381469727
rwa,mf,2005,166.3260040283203
rwa,mf,2012,280.13299560546875
rwa,m,2012,228.46400451660156
rwa,f,2012,51.66899871826172
shn,mf,1998,0.4020000100135803
shn,m,1998,0.38199999928474426
shn,f,1998,0.019999999552965164
shn,mf,2008,0.4259999990463257
shn,m,2008,0.39800000190734863
shn,f,2008,0.02800000086426735
kna,mf,1981,2.7799999713897705
kna,mf,1982,2.6600000858306885
kna,mf,1983,2.9000000953674316
kna,mf,1984,3.5959999561309814
kna,m,1984,2.572999954223633
kna,f,1984,1.0230000019073486
kna,mf,2001,7.886000156402588
kna,m,2001,4.453000068664551
kna,f,2001,3.433000087738037
lca,mf,1993,11.470000267028809
lca,m,1993,7.019999980926514
lca,f,1993,4.449999809265137
lca,mf,1994,10.899999618530273
lca,m,1994,6.159999847412109
lca,f,1994,4.739999771118164
lca,mf,1995,14.600000381469727
lca,m,1995,8.359999656677246
lca,f,1995,6.239999771118164
lca,mf,1996,12.779999732971191
lca,m,1996,8.055000305175781
lca,f,1996,4.724999904632568
lca,mf,1997,11.295000076293945
lca,m,1997,7.53000020980835
lca,f,1997,3.765000104904175
lca,mf,1998,10.550000190734863
lca,m,1998,7.184999942779541
lca,f,1998,3.365000009536743
lca,mf,1999,11.494999885559082
lca,m,1999,7.715000152587891
lca,f,1999,3.7799999713897705
lca,mf,2000,12.880000114440918
lca,m,2000,8.6899995803833
lca,f,2000,4.190000057220459
lca,mf,2001,10.536999702453613
lca,mf,2002,9.895000457763672
lca,m,2002,7.014999866485596
lca,f,2002,2.880000114440918
lca,mf,2003,10.145999908447266
lca,m,2003,7.551000118255615
lca,f,2003,2.5959999561309814
lca,mf,2004,10.02400016784668
lca,m,2004,7.414000034332275
lca,f,2004,2.609999895095825
lca,mf,2005,12.678999900817871
lca,m,2005,9.675000190734863
lca,f,2005,3.003999948501587
lca,mf,2006,13.715999603271484
lca,m,2006,11.065999984741211
lca,f,2006,2.6500000953674316
spm,mf,1986,0.5379999876022339
spm,mf,1989,0.6650000214576721
vct,mf,1980,4.995999813079834
vct,m,1980,4.015999794006348
vct,f,1980,0.9800000190734863
vct,mf,1991,7.105000019073486
vct,mf,2001,6.802999973297119
vct,mf,2008,6.9039998054504395
vct,m,2008,6.3420000076293945
vct,f,2008,0.5619999766349792
wsm,mf,2001,9.89900016784668
wsm,m,2001,5.201000213623047
wsm,f,2001,4.701000213623047
wsm,mf,2006,11.748000144958496
wsm,m,2006,5.576000213623047
wsm,f,2006,6.171999931335449
wsm,mf,2011,5.492000102996826
wsm,m,2011,4.169000148773193
wsm,f,2011,1.3229999542236328
wsm,mf,2012,5.104000091552734
wsm,m,2012,4.138999938964844
wsm,f,2012,0.9660000205039978
smr,mf,1980,4.74399995803833
smr,m,1980,3.239000082015991
smr,f,1980,1.5049999952316284
smr,mf,1981,4.765999794006348
smr,m,1981,3.2309999465942383
smr,f,1981,1.534999966621399
smr,mf,1982,4.7210001945495605
smr,m,1982,3.2109999656677246
smr,f,1982,1.5099999904632568
smr,mf,1983,4.705999851226807
smr,m,1983,3.194999933242798
smr,f,1983,1.5110000371932983
smr,mf,1984,4.709000110626221
smr,m,1984,3.236999988555908
smr,f,1984,1.472000002861023
smr,mf,1985,4.928999900817871
smr,m,1985,3.381999969482422
smr,f,1985,1.5470000505447388
smr,mf,1986,5.015999794006348
smr,m,1986,3.4549999237060547
smr,f,1986,1.5609999895095825
smr,mf,1987,5.089000225067139
smr,m,1987,3.509000062942505
smr,f,1987,1.5800000429153442
smr,mf,1988,5.1479997634887695
smr,m,1988,3.578000068664551
smr,f,1988,1.5700000524520874
smr,mf,1989,5.236000061035156
smr,m,1989,3.6740000247955322
smr,f,1989,1.562000036239624
smr,mf,1990,5.313000202178955
smr,m,1990,3.802000045776367
smr,f,1990,1.5110000371932983
smr,mf,1991,5.552999973297119
smr,m,1991,3.9839999675750732
smr,f,1991,1.569000005722046
smr,mf,1992,5.697000026702881
smr,m,1992,4.146999835968018
smr,f,1992,1.5499999523162842
smr,mf,1993,5.934000015258789
smr,m,1993,4.36299991607666
smr,f,1993,1.5709999799728394
smr,mf,1995,6.696000099182129
smr,m,1995,5.0
smr,f,1995,1.6959999799728394
smr,mf,1996,6.817999839782715
smr,m,1996,5.150000095367432
smr,f,1996,1.6679999828338623
smr,mf,1997,6.966000080108643
smr,m,1997,5.251999855041504
smr,f,1997,1.7139999866485596
smr,mf,1998,7.283999919891357
smr,m,1998,5.556000232696533
smr,f,1998,1.7280000448226929
smr,mf,1999,7.502999782562256
smr,m,1999,5.703000068664551
smr,f,1999,1.7999999523162842
smr,mf,2001,7.877999782562256
smr,m,2001,6.010000228881836
smr,f,2001,1.8680000305175781
smr,mf,2002,7.8429999351501465
smr,m,2002,5.998000144958496
smr,f,2002,1.8450000286102295
smr,mf,2003,7.960000038146973
smr,m,2003,6.050000190734863
smr,f,2003,1.909999966621399
smr,mf,2004,8.12600040435791
smr,m,2004,6.163000106811523
smr,f,2004,1.9630000591278076
smr,mf,2005,7.918000221252441
smr,m,2005,5.995999813079834
smr,f,2005,1.9220000505447388
smr,mf,2006,8.03499984741211
smr,m,2006,6.059000015258789
smr,f,2006,1.9759999513626099
smr,mf,2007,8.109000205993652
smr,m,2007,6.170000076293945
smr,f,2007,1.9390000104904175
smr,mf,2008,8.11400032043457
smr,m,2008,6.205999851226807
smr,f,2008,1.9079999923706055
smr,mf,2009,7.564000129699707
smr,m,2009,5.794000148773193
smr,f,2009,1.7699999809265137
smr,mf,2010,7.333000183105469
smr,m,2010,5.645999908447266
smr,f,2010,1.687000036239624
stp,mf,1980,0.4620000123977661
stp,m,1980,0.3970000147819519
stp,f,1980,0.06499999761581421
stp,mf,1981,0.2029999941587448
stp,m,1981,0.17800000309944153
stp,f,1981,0.02500000037252903
stp,mf,1982,0.22300000488758087
stp,m,1982,0.2029999941587448
stp,f,1982,0.019999999552965164
stp,mf,1983,0.14399999380111694
stp,m,1983,0.12300000339746475
stp,f,1983,0.020999999716877937
stp,mf,1984,0.26499998569488525
stp,m,1984,0.25
stp,f,1984,0.014999999664723873
stp,mf,1991,4.644999980926514
stp,m,1991,4.359000205993652
stp,f,1991,0.28600001335144043
stp,mf,2000,7.208000183105469
stp,m,2000,6.434999942779541
stp,f,2000,0.7730000019073486
sau,mf,1992,1272.6290283203125
sau,m,1992,1260.0040283203125
sau,f,1992,12.625
sau,mf,1999,1172.3330078125
sau,m,1999,1158.7490234375
sau,f,1999,13.583999633789062
sau,mf,2000,1134.4830322265625
sau,m,2000,1123.1650390625
sau,f,2000,11.317999839782715
sau,mf,2001,1218.363037109375
sau,m,2001,1209.7550048828125
sau,f,2001,8.607999801635742
sau,mf,2002,1238.8900146484375
sau,m,2002,1228.9969482421875
sau,f,2002,9.892999649047852
sau,mf,2006,1523.6490478515625
sau,m,2006,1512.6090087890625
sau,f,2006,11.039999961853027
sau,mf,2007,1616.39501953125
sau,m,2007,1601.3819580078125
sau,f,2007,15.013999938964844
sau,mf,2008,1579.008056640625
sau,m,2008,1564.8929443359375
sau,f,2008,14.114999771118164
sau,mf,2009,1664.5389404296875
sau,m,2009,1648.6719970703125
sau,f,2009,15.866999626159668
sau,mf,2011,2234.952880859375
sau,m,2011,2208.282958984375
sau,f,2011,26.670000076293945
sau,mf,2012,2533.27587890625
sau,m,2012,2514.06298828125
sau,f,2012,19.21299934387207
sau,mf,2013,2583.221923828125
sau,m,2013,2559.748046875
sau,f,2013,23.475000381469727
sen,mf,2001,346.6409912109375
sen,m,2001,261.2850036621094
sen,f,2001,85.35600280761719
sen,mf,2006,467.9129943847656
sen,m,2006,413.375
sen,f,2006,54.53799819946289
sen,mf,2011,685.2540283203125
sen,m,2011,511.09698486328125
sen,f,2011,174.15699768066406
srb,mf,2004,788.7999877929688
srb,m,2004,562.7000122070312
srb,f,2004,226.3000030517578
srb,mf,2005,753.9000244140625
srb,m,2005,561.7000122070312
srb,f,2005,192.1999969482422
srb,mf,2006,770.7999877929688
srb,m,2006,570.0999755859375
srb,f,2006,200.6999969482422
srb,mf,2007,782.2999877929688
srb,m,2007,564.7000122070312
srb,f,2007,217.39999389648438
srb,mf,2008,739.2000122070312
srb,m,2008,544.5999755859375
srb,f,2008,194.60000610351562
srb,mf,2009,681.9959716796875
srb,m,2009,504.6369934082031
srb,f,2009,177.35800170898438
srb,mf,2010,623.1060180664062
srb,m,2010,458.1780090332031
srb,f,2010,164.92799377441406
srb,mf,2011,603.8209838867188
srb,m,2011,447.8290100097656
srb,f,2011,155.9929962158203
srb,mf,2012,589.531982421875
srb,m,2012,430.2359924316406
srb,f,2012,159.2969970703125
srb,mf,2013,597.469970703125
srb,m,2013,430.2250061035156
srb,f,2013,167.24600219726562
syc,mf,2011,7.169000148773193
syc,m,2011,5.119999885559082
syc,f,2011,2.049999952316284
sle,mf,2003,72.68699645996094
sle,m,2003,86.81400299072266
sle,f,2003,9.642000198364258
sle,mf,2004,125.8010025024414
sle,m,2004,102.0510025024414
sle,f,2004,23.75
sgp,mf,1980,381.8999938964844
sgp,m,1980,231.60000610351562
sgp,f,1980,150.60000610351562
sgp,mf,1981,428.20001220703125
sgp,m,1981,264.20001220703125
sgp,f,1981,163.89999389648438
sgp,mf,1982,447.79998779296875
sgp,m,1982,284.0
sgp,f,1982,163.8000030517578
sgp,mf,1983,449.20001220703125
sgp,m,1983,288.3999938964844
sgp,f,1983,160.8000030517578
sgp,mf,1984,467.79998779296875
sgp,m,1984,301.0
sgp,f,1984,166.8000030517578
sgp,mf,1985,435.0
sgp,m,1985,284.79998779296875
sgp,f,1985,150.10000610351562
sgp,mf,1986,421.3999938964844
sgp,m,1986,270.29998779296875
sgp,f,1986,151.1999969482422
sgp,mf,1987,444.1000061035156
sgp,m,1987,274.70001220703125
sgp,f,1987,169.5
sgp,mf,1988,477.8999938964844
sgp,m,1988,293.29998779296875
sgp,f,1988,184.5
sgp,mf,1989,504.29998779296875
sgp,m,1989,310.5
sgp,f,1989,193.60000610351562
sgp,mf,1990,563.5999755859375
sgp,m,1990,367.1000061035156
sgp,f,1990,196.5
sgp,mf,1991,536.0999755859375
sgp,m,1991,336.8999938964844
sgp,f,1991,199.3000030517578
sgp,mf,1992,545.7999877929688
sgp,m,1992,343.29998779296875
sgp,f,1992,202.60000610351562
sgp,mf,1993,539.4000244140625
sgp,m,1993,345.1000061035156
sgp,f,1993,194.3000030517578
sgp,mf,1994,540.0
sgp,m,1994,351.3999938964844
sgp,f,1994,188.6999969482422
sgp,mf,1995,527.0
sgp,m,1995,362.5
sgp,f,1995,164.6999969482422
sgp,mf,1996,528.7999877929688
sgp,m,1996,339.8999938964844
sgp,f,1996,189.0
sgp,mf,1997,453.1000061035156
sgp,m,1997,297.20001220703125
sgp,f,1997,155.89999389648438
sgp,mf,1998,441.20001220703125
sgp,m,1998,291.8999938964844
sgp,f,1998,149.10000610351562
sgp,mf,1999,438.20001220703125
sgp,m,1999,288.1000061035156
sgp,f,1999,150.1999969482422
sgp,mf,2001,407.79998779296875
sgp,m,2001,274.29998779296875
sgp,f,2001,133.60000610351562
sgp,mf,2002,395.5
sgp,m,2002,265.6000061035156
sgp,f,2002,130.0
sgp,mf,2003,401.29998779296875
sgp,m,2003,268.70001220703125
sgp,f,2003,132.60000610351562
sgp,mf,2004,390.8999938964844
sgp,m,2004,261.5
sgp,f,2004,129.0
sgp,mf,2005,356.79998779296875
sgp,mf,2006,396.70001220703125
sgp,m,2006,269.1000061035156
sgp,f,2006,127.5999984741211
sgp,mf,2007,426.0
sgp,m,2007,288.20001220703125
sgp,f,2007,137.6999969482422
sgp,mf,2008,440.1000061035156
sgp,m,2008,301.29998779296875
sgp,f,2008,138.89999389648438
sgp,mf,2009,925.875
sgp,mf,2010,930.75
sgp,mf,2011,392.1000061035156
sgp,m,2011,268.5
sgp,f,2011,123.5
sgp,mf,2012,392.70001220703125
sgp,m,2012,266.0
sgp,f,2012,126.80000305175781
sgp,mf,2013,381.8999938964844
sgp,m,2013,253.5
sgp,f,2013,128.39999389648438
sgp,mf,2014,1010.4229736328125
svk,mf,1994,836.7000122070312
svk,m,1994,564.4000244140625
svk,f,1994,272.3999938964844
svk,mf,1995,834.7000122070312
svk,m,1995,562.0
svk,f,1995,272.79998779296875
svk,mf,1996,879.7000122070312
svk,m,1996,597.7999877929688
svk,f,1996,281.8999938964844
svk,mf,1997,866.5999755859375
svk,m,1997,596.2000122070312
svk,f,1997,270.3999938964844
svk,mf,1998,868.2919921875
svk,m,1998,601.614990234375
svk,f,1998,266.67498779296875
svk,mf,1999,816.0999755859375
svk,m,1999,563.0999755859375
svk,f,1999,252.89999389648438
svk,mf,2000,774.9000244140625
svk,m,2000,531.0
svk,f,2000,243.89999389648438
svk,mf,2001,782.7000122070312
svk,m,2001,541.0999755859375
svk,f,2001,241.60000610351562
svk,mf,2002,804.2999877929688
svk,m,2002,551.0999755859375
svk,f,2002,253.1999969482422
svk,mf,2003,824.7000122070312
svk,m,2003,571.7000122070312
svk,f,2003,253.0
svk,mf,2004,839.4000244140625
svk,m,2004,584.0
svk,f,2004,255.3000030517578
svk,mf,2005,857.5
svk,m,2005,609.9000244140625
svk,f,2005,247.89999389648438
svk,mf,2006,892.2999877929688
svk,m,2006,642.2999877929688
svk,f,2006,249.89999389648438
svk,mf,2007,927.2999877929688
svk,m,2007,675.9000244140625
svk,f,2007,251.39999389648438
svk,mf,2008,974.5
svk,m,2008,713.5999755859375
svk,f,2008,261.0
svk,mf,2009,895.5
svk,m,2009,665.0999755859375
svk,f,2009,230.39999389648438
svk,mf,2010,857.7000122070312
svk,m,2010,640.0999755859375
svk,f,2010,217.5
svk,mf,2011,866.0
svk,m,2011,648.2000122070312
svk,f,2011,217.8000030517578
svk,mf,2012,872.2000122070312
svk,m,2012,658.4000244140625
svk,f,2012,213.8000030517578
svk,mf,2013,831.7999877929688
svk,m,2013,634.0999755859375
svk,f,2013,197.6999969482422
svk,mf,2014,835.0
svk,m,2014,627.0
svk,f,2014,207.89999389648438
svn,mf,1993,373.0
svn,m,1993,233.0
svn,f,1993,141.0
svn,mf,1994,359.0
svn,m,1994,226.0
svn,f,1994,134.0
svn,mf,1995,380.0
svn,m,1995,243.0
svn,f,1995,137.0
svn,mf,1996,364.9880065917969
svn,m,1996,233.95599365234375
svn,f,1996,131.0330047607422
svn,mf,1997,360.7239990234375
svn,m,1997,235.2100067138672
svn,f,1997,125.51399993896484
svn,mf,1998,355.90301513671875
svn,m,1998,231.13800048828125
svn,f,1998,124.76499938964844
svn,mf,1999,333.3999938964844
svn,m,1999,220.8000030517578
svn,f,1999,112.69999694824219
svn,mf,2000,333.1000061035156
svn,m,2000,216.89999389648438
svn,f,2000,116.30000305175781
svn,mf,2001,348.6000061035156
svn,m,2001,229.0
svn,f,2001,119.5
svn,mf,2002,354.3999938964844
svn,m,2002,234.1999969482422
svn,f,2002,120.19999694824219
svn,mf,2003,329.3999938964844
svn,m,2003,223.8000030517578
svn,f,2003,105.5999984741211
svn,mf,2004,339.29998779296875
svn,m,2004,230.3000030517578
svn,f,2004,109.0
svn,mf,2005,349.1000061035156
svn,m,2005,239.60000610351562
svn,f,2005,109.5
svn,mf,2006,338.5
svn,m,2006,235.6999969482422
svn,f,2006,103.0
svn,mf,2007,342.1000061035156
svn,m,2007,241.39999389648438
svn,f,2007,100.69999694824219
svn,mf,2008,347.6000061035156
svn,m,2008,245.6999969482422
svn,f,2008,102.0
svn,mf,2009,322.70001220703125
svn,m,2009,225.6999969482422
svn,f,2009,97.0
svn,mf,2010,312.1000061035156
svn,m,2010,221.89999389648438
svn,f,2010,90.19999694824219
svn,mf,2011,294.1000061035156
svn,m,2011,215.8000030517578
svn,f,2011,78.19999694824219
svn,mf,2012,283.79998779296875
svn,m,2012,206.89999389648438
svn,f,2012,76.9000015258789
svn,mf,2013,278.70001220703125
svn,m,2013,203.89999389648438
svn,f,2013,74.80000305175781
svn,mf,2014,281.1000061035156
svn,m,2014,207.0
svn,f,2014,74.0999984741211
zaf,mf,2000,2836.445068359375
zaf,m,2000,2172.462890625
zaf,f,2000,663.9819946289062
zaf,mf,2001,2781.0
zaf,mf,2002,2781.0
zaf,mf,2003,2849.0
zaf,m,2003,2145.0
zaf,f,2003,704.0
zaf,mf,2004,3042.0
zaf,m,2004,2332.0
zaf,f,2004,710.0
zaf,mf,2005,3233.0
zaf,m,2005,2441.0
zaf,f,2005,793.0
zaf,mf,2006,3374.0
zaf,m,2006,2540.0
zaf,f,2006,834.0
zaf,mf,2007,3464.0
zaf,m,2007,2642.0
zaf,f,2007,822.0
zaf,mf,2008,3578.0
zaf,m,2008,2777.0
zaf,f,2008,801.0
zaf,mf,2009,3401.0
zaf,m,2009,2613.0
zaf,f,2009,787.0
zaf,mf,2010,3194.25
zaf,m,2010,2441.25
zaf,f,2010,753.5
zaf,mf,2011,3217.75
zaf,m,2011,2454.5
zaf,f,2011,763.25
zaf,mf,2012,3188.25
zaf,m,2012,2449.25
zaf,f,2012,739.75
zaf,mf,2013,3337.368896484375
zaf,m,2013,2552.658935546875
zaf,f,2013,784.7109985351562
zaf,mf,2014,3553.75
zaf,m,2014,2757.25
zaf,f,2014,796.75
esp,mf,1980,4152.7998046875
esp,m,1980,3450.89990234375
esp,f,1980,701.7999877929688
esp,mf,1981,3948.199951171875
esp,m,1981,3312.0
esp,f,1981,636.2999877929688
esp,mf,1982,3775.5
esp,m,1982,3166.800048828125
esp,f,1982,608.7000122070312
esp,mf,1983,3690.60009765625
esp,m,1983,3101.0
esp,f,1983,589.5
esp,mf,1984,3504.699951171875
esp,m,1984,2959.5
esp,f,1984,545.0999755859375
esp,mf,1985,3369.199951171875
esp,m,1985,2850.699951171875
esp,f,1985,518.2999877929688
esp,mf,1986,3467.699951171875
esp,m,1986,2930.10009765625
esp,f,1986,537.5999755859375
esp,mf,1987,3672.89990234375
esp,m,1987,3078.10009765625
esp,f,1987,594.9000244140625
esp,mf,1988,3993.199951171875
esp,m,1988,3354.300048828125
esp,f,1988,639.0
esp,mf,1989,4172.7998046875
esp,m,1989,3510.0
esp,f,1989,662.7000122070312
esp,mf,1990,4347.7001953125
esp,m,1990,3642.39990234375
esp,f,1990,705.4000244140625
esp,mf,1991,4335.5
esp,m,1991,3635.199951171875
esp,f,1991,700.4000244140625
esp,mf,1992,4229.2021484375
esp,m,1992,3534.799072265625
esp,f,1992,694.4030151367188
esp,mf,1993,3824.73388671875
esp,m,1993,3203.14404296875
esp,f,1993,621.5919799804688
esp,mf,1994,3687.43603515625
esp,m,1994,3094.655029296875
esp,f,1994,592.780029296875
esp,mf,1995,3773.85302734375
esp,m,1995,3177.180908203125
esp,f,1995,596.6729736328125
esp,mf,1996,3767.9951171875
esp,m,1996,3164.23193359375
esp,f,1996,603.760986328125
esp,mf,1997,3970.966064453125
esp,m,1997,3332.720947265625
esp,f,1997,638.2459716796875
esp,mf,1998,4214.61181640625
esp,m,1998,3548.532958984375
esp,f,1998,666.0780029296875
esp,mf,1999,4478.2001953125
esp,m,1999,3773.699951171875
esp,f,1999,704.5999755859375
esp,mf,2000,4746.39990234375
esp,m,2000,3928.800048828125
esp,f,2000,817.7000122070312
esp,mf,2001,5043.39990234375
esp,m,2001,4189.0
esp,f,2001,854.4000244140625
esp,mf,2002,5190.89990234375
esp,m,2002,4281.2998046875
esp,f,2002,909.5999755859375
esp,mf,2003,5336.7001953125
esp,m,2003,4442.2998046875
esp,f,2003,894.2000122070312
esp,mf,2004,5424.0
esp,m,2004,4518.39990234375
esp,f,2004,905.7000122070312
esp,mf,2005,5660.60009765625
esp,m,2005,4703.2001953125
esp,f,2005,957.4000244140625
esp,mf,2006,5842.0
esp,m,2006,4898.0
esp,f,2006,943.9000244140625
esp,mf,2007,5972.0
esp,m,2007,4986.2001953125
esp,f,2007,985.7999877929688
esp,mf,2008,5673.39892578125
esp,m,2008,4705.10009765625
esp,f,2008,968.2999877929688
esp,mf,2009,4677.10009765625
esp,m,2009,3837.60009765625
esp,f,2009,839.2999877929688
esp,mf,2010,4286.5
esp,m,2010,3495.199951171875
esp,f,2010,791.2999877929688
esp,mf,2011,3993.39990234375
esp,m,2011,3258.300048828125
esp,f,2011,735.0
esp,mf,2012,3624.699951171875
esp,m,2012,2899.60009765625
esp,f,2012,725.2000122070312
esp,mf,2013,3369.0
esp,m,2013,2709.0
esp,f,2013,659.7999877929688
esp,mf,2014,3358.800048828125
esp,m,2014,2694.0
esp,f,2014,664.7999877929688
lka,mf,1981,879.0
lka,m,1981,672.5999755859375
lka,f,1981,206.39999389648438
lka,mf,1985,963.5999755859375
lka,m,1985,654.7999877929688
lka,f,1985,308.79998779296875
lka,mf,1990,1226.699951171875
lka,mf,1991,1318.800048828125
lka,mf,1992,967.2999877929688
lka,mf,1993,1020.2000122070312
lka,m,1993,670.0
lka,f,1993,350.1000061035156
lka,mf,1994,1004.2000122070312
lka,m,1994,592.5999755859375
lka,f,1994,411.6000061035156
lka,mf,1995,1245.5
lka,m,1995,770.5999755859375
lka,f,1995,475.1000061035156
lka,mf,1996,1252.0999755859375
lka,m,1996,818.2999877929688
lka,f,1996,433.8999938964844
lka,mf,1997,1307.5
lka,mf,1998,1337.5999755859375
lka,m,1998,873.2000122070312
lka,f,1998,464.0
lka,mf,2002,1459.1949462890625
lka,m,2002,943.2769775390625
lka,f,2002,515.9180297851562
lka,mf,2003,1611.491943359375
lka,m,2003,1061.1949462890625
lka,f,2003,550.2979736328125
lka,mf,2004,1781.447021484375
lka,m,2004,1166.958984375
lka,f,2004,614.4879760742188
lka,mf,2005,1928.012939453125
lka,m,2005,1269.18994140625
lka,f,2005,658.823974609375
lka,mf,2006,1889.9530029296875
lka,m,2006,1191.06494140625
lka,f,2006,698.8870239257812
lka,mf,2007,1873.8570556640625
lka,m,2007,1226.550048828125
lka,f,2007,647.3070068359375
lka,mf,2008,2004.8800048828125
lka,m,2008,1315.3189697265625
lka,f,2008,689.5609741210938
lka,mf,2009,1910.3179931640625
lka,m,2009,1243.1400146484375
lka,f,2009,667.177001953125
lka,mf,2010,1866.7320556640625
lka,m,2010,1228.5489501953125
lka,f,2010,638.1840209960938
lka,mf,2011,1977.06298828125
lka,m,2011,1312.6190185546875
lka,f,2011,664.4450073242188
lka,mf,2012,2119.0439453125
lka,m,2012,1432.3310546875
lka,f,2012,686.7139892578125
lka,mf,2013,2217.693115234375
lka,m,2013,1492.0389404296875
lka,f,2013,725.6539916992188
lka,mf,2014,2137.424072265625
lka,m,2014,1447.77099609375
lka,f,2014,689.6799926757812
sdn,mf,2011,1107.08203125
sdn,m,2011,1050.93994140625
