country,sex,year,not_adequately_defined
nzl,m,2000,
nzl,f,2000,
nzl,mf,2001,
nzl,m,2001,
nzl,f,2001,
nzl,mf,2002,
nzl,m,2002,
nzl,f,2002,
nzl,mf,2003,
nzl,m,2003,
nzl,f,2003,
nzl,mf,2004,
nzl,m,2004,
nzl,f,2004,
nzl,mf,2005,
nzl,m,2005,
nzl,f,2005,
nzl,mf,2006,
nzl,m,2006,
nzl,f,2006,
nzl,mf,2007,
nzl,m,2007,
nzl,f,2007,
nzl,mf,2008,
nzl,m,2008,
nzl,f,2008,
nzl,mf,2009,
nzl,m,2009,
nzl,f,2009,
nzl,mf,2010,0.4000000059604645
nzl,m,2010,0.4000000059604645
nzl,f,2010,0.30000001192092896
nzl,mf,2011,0.30000001192092896
nzl,m,2011,0.30000001192092896
nzl,f,2011,0.30000001192092896
nzl,mf,2012,0.30000001192092896
nzl,m,2012,0.30000001192092896
nzl,f,2012,0.30000001192092896
nzl,mf,2013,0.4000000059604645
nzl,m,2013,0.5
nzl,f,2013,0.30000001192092896
nic,mf,1990,9.5
nic,mf,1991,8.600000381469727
nic,mf,1992,8.199999809265137
nic,mf,1993,7.5
nic,mf,1994,6.900000095367432
nic,mf,1995,6.5
nic,mf,1996,5.699999809265137
nic,mf,1997,5.199999809265137
nic,mf,1998,4.900000095367432
nic,mf,1999,4.400000095367432
nic,mf,2000,4.0
nic,mf,2001,3.700000047683716
nic,mf,2003,0.20000000298023224
nic,m,2003,0.20000000298023224
nic,f,2003,0.30000001192092896
nic,mf,2004,
nic,m,2004,
nic,f,2004,
nic,mf,2005,
nic,m,2005,
nic,f,2005,
nic,mf,2006,0.0
nic,m,2006,0.0
nic,f,2006,0.0
nic,mf,2007,0.5
nic,m,2007,0.4000000059604645
nic,f,2007,0.6000000238418579
nic,mf,2008,0.0
nic,m,2008,0.0
nic,f,2008,0.0
nic,mf,2009,
nic,mf,2010,
ner,mf,2005,1.0
ner,m,2005,1.100000023841858
ner,f,2005,0.800000011920929
nga,mf,1983,4.199999809265137
nga,m,1983,3.9000000953674316
nga,f,1983,4.800000190734863
nga,mf,1986,2.200000047683716
nga,m,1986,2.299999952316284
nga,f,1986,2.0
nga,mf,2004,2.200000047683716
nga,m,2004,2.200000047683716
nga,f,2004,2.0999999046325684
nga,mf,2007,
nga,m,2007,
nga,f,2007,
niu,mf,1987,
niu,mf,2001,0.5
niu,m,2001,0.5
niu,f,2001,0.4000000059604645
niu,mf,2002,0.0
mnp,mf,1984,36.400001525878906
mnp,mf,1985,36.400001525878906
mnp,mf,1990,
mnp,m,1990,
mnp,f,1990,
mnp,mf,1995,
mnp,m,1995,
mnp,f,1995,
mnp,mf,2000,5.599999904632568
nor,mf,1980,0.20000000298023224
nor,m,1980,0.10000000149011612
nor,f,1980,0.10000000149011612
nor,mf,1981,0.30000001192092896
nor,m,1981,0.30000001192092896
nor,f,1981,0.30000001192092896
nor,mf,1982,0.10000000149011612
nor,m,1982,0.10000000149011612
nor,f,1982,0.10000000149011612
nor,mf,1983,0.20000000298023224
nor,m,1983,0.10000000149011612
nor,f,1983,0.10000000149011612
nor,mf,1984,0.20000000298023224
nor,m,1984,0.20000000298023224
nor,f,1984,0.10000000149011612
nor,mf,1985,0.20000000298023224
nor,m,1985,0.30000001192092896
nor,f,1985,0.20000000298023224
nor,mf,1986,0.10000000149011612
nor,m,1986,0.20000000298023224
nor,f,1986,0.10000000149011612
nor,mf,1987,0.20000000298023224
nor,m,1987,0.20000000298023224
nor,f,1987,0.30000001192092896
nor,mf,1988,0.20000000298023224
nor,m,1988,0.30000001192092896
nor,f,1988,0.10000000149011612
nor,mf,1989,0.30000001192092896
nor,m,1989,0.4000000059604645
nor,f,1989,0.20000000298023224
nor,mf,1990,0.20000000298023224
nor,m,1990,0.30000001192092896
nor,f,1990,0.20000000298023224
nor,mf,1991,0.20000000298023224
nor,m,1991,0.30000001192092896
nor,f,1991,0.4000000059604645
nor,mf,1992,0.20000000298023224
nor,m,1992,0.30000001192092896
nor,f,1992,0.10000000149011612
nor,mf,1993,0.20000000298023224
nor,m,1993,0.30000001192092896
nor,f,1993,0.10000000149011612
nor,mf,1994,0.20000000298023224
nor,m,1994,0.30000001192092896
nor,f,1994,0.10000000149011612
nor,mf,1995,0.30000001192092896
nor,m,1995,0.4000000059604645
nor,f,1995,0.20000000298023224
nor,mf,1996,0.10000000149011612
nor,m,1996,0.20000000298023224
nor,f,1996,0.10000000149011612
nor,mf,1997,0.10000000149011612
nor,m,1997,0.20000000298023224
nor,f,1997,0.10000000149011612
nor,mf,1998,0.10000000149011612
nor,m,1998,0.10000000149011612
nor,f,1998,0.0
nor,mf,1999,
nor,m,1999,
nor,f,1999,
nor,mf,2000,0.10000000149011612
nor,m,2000,
nor,f,2000,
nor,mf,2001,0.10000000149011612
nor,m,2001,
nor,f,2001,
nor,mf,2002,0.10000000149011612
nor,m,2002,
nor,f,2002,
nor,mf,2003,0.10000000149011612
nor,m,2003,0.20000000298023224
nor,f,2003,0.10000000149011612
nor,mf,2004,
nor,m,2004,
nor,f,2004,
nor,mf,2005,0.0
nor,m,2005,
nor,f,2005,
nor,mf,2006,
nor,m,2006,
nor,f,2006,
nor,mf,2007,0.10000000149011612
nor,m,2007,
nor,f,2007,
nor,mf,2008,2.5999999046325684
nor,m,2008,1.7000000476837158
nor,f,2008,3.5999999046325684
nor,mf,2009,0.10000000149011612
nor,m,2009,
nor,f,2009,
nor,mf,2010,0.10000000149011612
nor,m,2010,
nor,f,2010,
nor,mf,2011,0.10000000149011612
nor,m,2011,0.10000000149011612
nor,f,2011,0.10000000149011612
nor,mf,2012,0.10000000149011612
nor,m,2012,0.10000000149011612
nor,f,2012,0.10000000149011612
nor,mf,2013,0.30000001192092896
nor,m,2013,0.4000000059604645
nor,f,2013,0.20000000298023224
nor,mf,2014,0.30000001192092896
nor,m,2014,0.4000000059604645
nor,f,2014,0.20000000298023224
omn,mf,1993,1.600000023841858
omn,m,1993,1.5
omn,f,1993,1.7000000476837158
omn,mf,1996,0.20000000298023224
omn,m,1996,0.20000000298023224
omn,f,1996,0.0
omn,mf,2000,0.30000001192092896
omn,m,2000,0.30000001192092896
omn,f,2000,0.30000001192092896
omn,mf,2010,0.10000000149011612
omn,m,2010,0.10000000149011612
omn,f,2010,0.10000000149011612
pak,mf,1980,0.30000001192092896
pak,mf,1981,0.30000001192092896
pak,mf,1982,0.30000001192092896
pak,mf,1983,0.30000001192092896
pak,mf,1984,0.30000001192092896
pak,mf,1985,0.6000000238418579
pak,m,1985,0.699999988079071
pak,f,1985,0.0
pak,mf,1986,0.10000000149011612
pak,m,1986,0.10000000149011612
pak,f,1986,0.0
pak,mf,1987,0.20000000298023224
pak,m,1987,0.30000001192092896
pak,f,1987,0.0
pak,mf,1988,0.10000000149011612
pak,m,1988,0.10000000149011612
pak,f,1988,0.20000000298023224
pak,mf,1989,0.10000000149011612
pak,m,1989,0.10000000149011612
pak,f,1989,0.20000000298023224
pak,mf,1990,0.10000000149011612
pak,m,1990,0.10000000149011612
pak,f,1990,0.20000000298023224
pak,mf,1991,0.10000000149011612
pak,m,1991,0.10000000149011612
pak,f,1991,0.0
pak,mf,1992,0.10000000149011612
pak,m,1992,0.10000000149011612
pak,f,1992,0.10000000149011612
pak,mf,1993,0.20000000298023224
pak,m,1993,0.20000000298023224
pak,f,1993,0.10000000149011612
pak,mf,1994,0.10000000149011612
pak,m,1994,0.10000000149011612
pak,f,1994,0.0
pak,mf,1995,0.10000000149011612
pak,m,1995,0.10000000149011612
pak,f,1995,0.0
pak,mf,1996,0.10000000149011612
pak,m,1996,0.10000000149011612
pak,f,1996,0.0
pak,mf,1997,0.0
pak,m,1997,0.0
pak,f,1997,0.0
pak,mf,1998,0.0
pak,m,1998,0.10000000149011612
pak,f,1998,0.0
pak,mf,1999,0.0
pak,m,1999,0.10000000149011612
pak,f,1999,0.0
pak,mf,2000,0.0
pak,m,2000,0.0
pak,f,2000,0.0
pak,mf,2001,0.0
pak,m,2001,0.0
pak,f,2001,0.0
pak,mf,2002,0.0
pak,m,2002,0.0
pak,f,2002,0.0
pak,mf,2003,0.0
pak,m,2003,0.0
pak,f,2003,0.0
pak,mf,2004,0.0
pak,m,2004,0.10000000149011612
pak,f,2004,0.0
pak,mf,2005,0.0
pak,m,2005,0.10000000149011612
pak,f,2005,0.0
pak,mf,2006,0.0
pak,m,2006,0.0
pak,f,2006,0.0
pak,mf,2007,0.10000000149011612
pak,m,2007,0.10000000149011612
pak,f,2007,0.0
pak,mf,2008,0.10000000149011612
pak,m,2008,0.10000000149011612
pak,f,2008,0.0
pak,mf,2009,
pak,m,2009,
pak,f,2009,
pak,mf,2010,
pak,m,2010,
pak,f,2010,
pak,mf,2011,
pak,m,2011,
pak,f,2011,
pak,mf,2013,
pak,m,2013,
pak,f,2013,
pak,mf,2014,
pak,m,2014,
pak,f,2014,
plw,mf,1995,
plw,m,1995,
plw,f,1995,
plw,mf,2000,
plw,m,2000,
plw,f,2000,
plw,mf,2007,
plw,mf,2008,
pan,mf,1982,2.799999952316284
pan,m,1982,3.299999952316284
pan,f,1982,1.7000000476837158
pan,mf,1983,2.0999999046325684
pan,m,1983,2.4000000953674316
pan,f,1983,1.2000000476837158
pan,mf,1984,2.4000000953674316
pan,m,1984,2.700000047683716
pan,f,1984,1.5
pan,mf,1985,2.4000000953674316
pan,m,1985,2.700000047683716
pan,f,1985,1.600000023841858
pan,mf,1986,2.200000047683716
pan,m,1986,2.700000047683716
pan,f,1986,1.100000023841858
pan,mf,1987,
pan,mf,1988,
pan,mf,1989,
pan,mf,1991,
pan,mf,1992,
pan,m,1992,
pan,f,1992,
pan,mf,1993,
pan,m,1993,
pan,f,1993,
pan,mf,1994,
pan,m,1994,
pan,f,1994,
pan,mf,1995,
pan,m,1995,
pan,f,1995,
pan,mf,1996,
pan,m,1996,
pan,f,1996,
pan,mf,1997,
pan,m,1997,
pan,f,1997,
pan,mf,1998,
pan,m,1998,
pan,f,1998,
pan,mf,1999,
pan,m,1999,
pan,f,1999,
pan,mf,2000,
pan,m,2000,
pan,f,2000,
pan,mf,2001,
pan,m,2001,
pan,f,2001,
pan,mf,2002,
pan,m,2002,
pan,f,2002,
pan,mf,2003,
pan,m,2003,
pan,f,2003,
pan,mf,2004,
pan,m,2004,
pan,f,2004,
pan,mf,2005,
pan,m,2005,
pan,f,2005,
pan,mf,2006,
pan,m,2006,
pan,f,2006,
pan,mf,2007,
pan,m,2007,
pan,f,2007,
pan,mf,2008,
pan,m,2008,
pan,f,2008,
pan,mf,2009,
pan,m,2009,
pan,f,2009,
pan,mf,2010,
pan,m,2010,
pan,f,2010,
pan,mf,2011,
pan,m,2011,
pan,f,2011,
pan,mf,2012,
pan,m,2012,
pan,f,2012,
png,mf,2000,1.2999999523162842
pry,mf,1982,0.20000000298023224
pry,m,1982,0.20000000298023224
pry,f,1982,0.10000000149011612
pry,mf,1983,0.20000000298023224
pry,m,1983,0.4000000059604645
pry,f,1983,0.0
pry,mf,1984,
pry,m,1984,
pry,f,1984,
pry,mf,1985,
pry,m,1985,
pry,f,1985,
pry,mf,1986,
pry,m,1986,
pry,f,1986,
pry,mf,1987,
pry,m,1987,
pry,f,1987,
pry,mf,1988,
pry,m,1988,
pry,f,1988,
pry,mf,1989,
pry,m,1989,
pry,f,1989,
pry,mf,1990,
pry,m,1990,
pry,f,1990,
pry,mf,1991,
pry,m,1991,
pry,f,1991,
pry,mf,1992,
pry,m,1992,
pry,f,1992,
pry,mf,1993,0.10000000149011612
pry,m,1993,0.0
pry,f,1993,0.10000000149011612
pry,mf,1994,0.0
pry,m,1994,0.0
pry,f,1994,0.0
pry,mf,1995,
pry,m,1995,
pry,f,1995,
pry,mf,1997,
pry,m,1997,
pry,f,1997,
pry,mf,1998,
pry,m,1998,
pry,f,1998,
pry,mf,1999,0.0
pry,m,1999,0.0
pry,f,1999,0.0
pry,mf,2000,0.0
pry,m,2000,0.0
pry,f,2000,0.0
pry,mf,2001,0.0
pry,m,2001,0.0
pry,f,2001,0.0
pry,mf,2002,0.20000000298023224
pry,m,2002,0.20000000298023224
pry,f,2002,0.20000000298023224
pry,mf,2003,0.0
pry,m,2003,0.0
pry,f,2003,0.0
pry,mf,2004,0.0
pry,m,2004,0.0
pry,f,2004,0.0
pry,mf,2005,
pry,m,2005,
pry,f,2005,
pry,mf,2006,0.0
pry,m,2006,0.0
pry,f,2006,0.10000000149011612
pry,mf,2007,0.0
pry,m,2007,0.0
pry,f,2007,0.0
pry,mf,2008,0.0
pry,m,2008,0.0
pry,f,2008,0.10000000149011612
pry,mf,2009,0.20000000298023224
pry,m,2009,0.20000000298023224
pry,f,2009,0.20000000298023224
pry,mf,2010,0.10000000149011612
pry,m,2010,0.0
pry,f,2010,0.10000000149011612
pry,mf,2011,0.20000000298023224
pry,m,2011,0.20000000298023224
pry,f,2011,0.10000000149011612
pry,mf,2012,0.0
pry,m,2012,0.0
pry,f,2012,0.0
pry,mf,2013,
pry,m,2013,
pry,f,2013,
pry,mf,2014,0.10000000149011612
pry,m,2014,0.10000000149011612
pry,f,2014,0.10000000149011612
per,mf,1986,
per,mf,1987,
per,m,1987,
per,f,1987,
per,mf,1989,
per,mf,1990,
per,m,1990,
per,f,1990,
per,mf,1991,
per,m,1991,
per,f,1991,
per,mf,1992,
per,m,1992,
per,f,1992,
per,mf,1993,
per,m,1993,
per,f,1993,
per,mf,1994,
per,m,1994,
per,f,1994,
per,mf,1995,
per,m,1995,
per,f,1995,
per,mf,1996,0.0
per,m,1996,0.0
per,f,1996,0.0
per,mf,1997,0.0
per,m,1997,0.0
per,f,1997,0.0
per,mf,1998,0.0
per,m,1998,0.0
per,f,1998,0.0
per,mf,1999,0.0
per,m,1999,0.0
per,f,1999,0.0
per,mf,2000,0.0
per,m,2000,0.0
per,f,2000,0.0
per,mf,2001,0.0
per,m,2001,0.0
per,f,2001,0.0
per,mf,2002,0.0
per,m,2002,0.0
per,f,2002,0.0
per,mf,2003,0.0
per,m,2003,0.0
per,f,2003,0.0
per,mf,2004,0.0
per,m,2004,0.0
per,f,2004,0.0
per,mf,2005,
per,m,2005,
per,f,2005,
per,mf,2006,
per,m,2006,
per,f,2006,
per,mf,2007,
per,m,2007,
per,f,2007,
per,mf,2008,0.0
per,m,2008,0.0
per,f,2008,0.0
per,mf,2009,
per,mf,2010,
per,mf,2011,
per,mf,2012,
per,mf,2013,
per,mf,2014,
phl,mf,1980,0.0
phl,m,1980,0.0
phl,f,1980,0.0
phl,mf,1981,0.0
phl,m,1981,0.0
phl,f,1981,0.0
phl,mf,1982,0.0
phl,m,1982,0.0
phl,f,1982,0.0
phl,mf,1983,0.0
phl,m,1983,0.0
phl,f,1983,0.0
phl,mf,1984,0.0
phl,m,1984,0.0
phl,f,1984,0.0
phl,mf,1985,0.0
phl,m,1985,0.0
phl,f,1985,0.0
phl,mf,1986,0.0
phl,m,1986,0.0
phl,f,1986,0.0
phl,mf,1987,0.0
phl,m,1987,0.0
phl,f,1987,0.0
phl,mf,1988,0.0
phl,m,1988,0.0
phl,f,1988,0.0
phl,mf,1989,0.10000000149011612
phl,m,1989,0.10000000149011612
phl,f,1989,0.0
phl,mf,1990,0.10000000149011612
phl,m,1990,0.10000000149011612
phl,f,1990,0.0
phl,mf,1991,0.0
phl,m,1991,0.10000000149011612
phl,f,1991,0.0
phl,mf,1992,0.10000000149011612
phl,m,1992,0.10000000149011612
phl,f,1992,0.0
phl,mf,1993,0.10000000149011612
phl,m,1993,0.10000000149011612
phl,f,1993,0.0
phl,mf,1994,0.0
phl,m,1994,0.0
phl,f,1994,0.0
phl,mf,1995,0.10000000149011612
phl,m,1995,0.10000000149011612
phl,f,1995,0.10000000149011612
phl,mf,1996,0.0
phl,m,1996,0.0
phl,f,1996,0.0
phl,mf,1997,0.0
phl,m,1997,0.0
phl,f,1997,0.0
phl,mf,1998,0.0
phl,m,1998,0.0
phl,f,1998,0.0
phl,mf,1999,0.0
phl,m,1999,0.10000000149011612
phl,f,1999,0.0
phl,mf,2000,0.0
phl,m,2000,0.0
phl,f,2000,0.0
phl,mf,2001,
phl,m,2001,
phl,f,2001,
phl,mf,2002,
phl,m,2002,
phl,f,2002,
phl,mf,2003,
phl,m,2003,
phl,f,2003,
phl,mf,2004,
phl,m,2004,
phl,f,2004,
phl,mf,2005,
phl,m,2005,
phl,f,2005,
phl,mf,2006,
phl,m,2006,
phl,f,2006,
phl,mf,2007,
phl,m,2007,
phl,f,2007,
phl,mf,2008,
phl,m,2008,
phl,f,2008,
phl,mf,2009,
phl,m,2009,
phl,f,2009,
phl,mf,2010,
phl,m,2010,
phl,f,2010,
phl,mf,2011,
phl,m,2011,
phl,f,2011,
phl,mf,2012,
phl,m,2012,
phl,f,2012,
phl,mf,2013,
phl,mf,2014,
pol,mf,1981,0.6000000238418579
pol,mf,1982,0.6000000238418579
pol,mf,1983,0.699999988079071
pol,mf,1984,0.8999999761581421
pol,mf,1985,1.0
pol,mf,1986,0.5
pol,mf,1987,0.6000000238418579
pol,mf,1988,0.5
pol,mf,1989,0.800000011920929
pol,mf,1990,2.0
pol,mf,1991,0.6000000238418579
pol,mf,1992,0.699999988079071
pol,mf,1993,
pol,m,1993,
pol,f,1993,
pol,mf,1994,0.10000000149011612
pol,m,1994,0.10000000149011612
pol,f,1994,0.20000000298023224
pol,mf,1995,0.10000000149011612
pol,m,1995,0.10000000149011612
pol,f,1995,0.10000000149011612
pol,mf,1996,0.0
pol,m,1996,0.0
pol,f,1996,0.0
pol,mf,1997,0.0
pol,m,1997,0.0
pol,f,1997,0.0
pol,mf,1998,0.0
pol,m,1998,0.0
pol,f,1998,0.0
pol,mf,1999,0.0
pol,m,1999,0.0
pol,f,1999,0.0
pol,mf,2000,
pol,m,2000,
pol,f,2000,
pol,mf,2001,
pol,m,2001,
pol,f,2001,
pol,mf,2002,
pol,m,2002,
pol,f,2002,
pol,mf,2003,
pol,m,2003,
pol,f,2003,
pol,mf,2004,
pol,m,2004,
pol,f,2004,
pol,mf,2005,0.0
pol,m,2005,
pol,f,2005,
pol,mf,2006,
pol,m,2006,
pol,f,2006,
pol,mf,2007,
pol,m,2007,
pol,f,2007,
pol,mf,2008,0.10000000149011612
pol,m,2008,
pol,f,2008,
pol,mf,2009,0.10000000149011612
pol,m,2009,
pol,f,2009,
pol,mf,2010,0.10000000149011612
pol,m,2010,0.10000000149011612
pol,f,2010,0.10000000149011612
pol,mf,2011,0.0
pol,m,2011,
pol,f,2011,
pol,mf,2012,0.0
pol,m,2012,
pol,f,2012,
pol,mf,2013,0.10000000149011612
pol,m,2013,0.10000000149011612
pol,f,2013,0.0
pol,mf,2014,0.20000000298023224
pol,m,2014,0.20000000298023224
pol,f,2014,0.10000000149011612
prt,mf,1980,0.0
prt,m,1980,0.0
prt,f,1980,0.0
prt,mf,1981,0.0
prt,m,1981,0.0
prt,f,1981,0.0
prt,mf,1982,0.0
prt,m,1982,0.0
prt,f,1982,0.0
prt,mf,1983,0.10000000149011612
prt,m,1983,0.10000000149011612
prt,f,1983,0.0
prt,mf,1984,0.0
prt,m,1984,0.0
prt,f,1984,0.0
prt,mf,1985,0.0
prt,m,1985,0.0
prt,f,1985,0.0
prt,mf,1986,0.0
prt,m,1986,0.0
prt,f,1986,0.0
prt,mf,1987,0.0
prt,m,1987,0.0
prt,f,1987,0.0
prt,mf,1988,0.0
prt,m,1988,0.0
prt,f,1988,0.0
prt,mf,1989,0.0
prt,m,1989,0.0
prt,f,1989,0.0
prt,mf,1990,0.0
prt,m,1990,0.0
prt,f,1990,0.10000000149011612
prt,mf,1991,0.0
prt,m,1991,0.0
prt,f,1991,0.0
prt,mf,1992,
prt,m,1992,
prt,f,1992,
prt,mf,1993,
prt,m,1993,
prt,f,1993,
prt,mf,1994,
prt,m,1994,
prt,f,1994,
prt,mf,1995,
prt,m,1995,
prt,f,1995,
prt,mf,1996,0.0
prt,m,1996,0.0
prt,f,1996,0.0
prt,mf,1997,0.0
prt,m,1997,0.0
prt,f,1997,0.0
prt,mf,1998,
prt,m,1998,
prt,f,1998,
prt,mf,1999,
prt,m,1999,
prt,f,1999,
prt,mf,2000,
prt,m,2000,
prt,f,2000,
prt,mf,2001,
prt,m,2001,
prt,f,2001,
prt,mf,2002,
prt,m,2002,
prt,f,2002,
prt,mf,2003,
prt,m,2003,
prt,f,2003,
prt,mf,2004,
prt,m,2004,
prt,f,2004,
prt,mf,2005,
prt,m,2005,
prt,f,2005,
prt,mf,2006,
prt,m,2006,
prt,f,2006,
prt,mf,2007,
prt,m,2007,
prt,f,2007,
prt,mf,2008,
prt,m,2008,
prt,f,2008,
prt,mf,2009,
prt,m,2009,
prt,f,2009,
prt,mf,2010,
prt,m,2010,
prt,f,2010,
prt,mf,2011,
prt,m,2011,
prt,f,2011,
prt,mf,2012,
prt,m,2012,
prt,f,2012,
prt,mf,2013,
prt,m,2013,
prt,f,2013,
prt,mf,2014,
prt,m,2014,
prt,f,2014,
pri,mf,1980,
pri,m,1980,
pri,f,1980,
pri,mf,1981,
pri,m,1981,
pri,f,1981,
pri,mf,1982,
pri,m,1982,
pri,f,1982,
pri,mf,1983,
pri,m,1983,
pri,f,1983,
pri,mf,1984,
pri,m,1984,
pri,f,1984,
pri,mf,1985,
pri,m,1985,
pri,f,1985,
pri,mf,1986,
pri,m,1986,
pri,f,1986,
pri,mf,1987,
pri,m,1987,
pri,f,1987,
pri,mf,1988,
pri,m,1988,
pri,f,1988,
pri,mf,1989,
pri,m,1989,
pri,f,1989,
pri,mf,1990,
pri,m,1990,
pri,f,1990,
pri,mf,1991,
pri,m,1991,
pri,f,1991,
pri,mf,1992,
pri,m,1992,
pri,f,1992,
pri,mf,1993,
pri,m,1993,
pri,f,1993,
pri,mf,1994,
pri,m,1994,
pri,f,1994,
pri,mf,1995,
pri,m,1995,
pri,f,1995,
pri,mf,1996,
pri,m,1996,
pri,f,1996,
pri,mf,1997,
pri,m,1997,
pri,f,1997,
pri,mf,1998,
pri,m,1998,
pri,f,1998,
pri,mf,1999,
pri,m,1999,
pri,f,1999,
pri,mf,2000,
pri,m,2000,
pri,f,2000,
pri,mf,2001,
pri,m,2001,
pri,f,2001,
pri,mf,2002,
pri,m,2002,
pri,f,2002,
pri,mf,2003,
pri,m,2003,
pri,f,2003,
pri,mf,2004,
pri,m,2004,
pri,f,2004,
pri,mf,2005,
pri,m,2005,
pri,f,2005,
pri,mf,2006,
pri,m,2006,
pri,f,2006,
pri,mf,2007,
pri,m,2007,
pri,f,2007,
pri,mf,2008,
pri,m,2008,
pri,f,2008,
pri,mf,2009,
pri,m,2009,
pri,f,2009,
pri,mf,2010,
pri,m,2010,
pri,f,2010,
pri,mf,2011,
pri,m,2011,
pri,f,2011,
qat,mf,1997,0.10000000149011612
qat,m,1997,0.10000000149011612
qat,f,1997,0.10000000149011612
qat,mf,2001,0.6000000238418579
qat,m,2001,0.6000000238418579
qat,f,2001,0.699999988079071
qat,mf,2004,0.0
qat,m,2004,0.0
qat,f,2004,0.0
qat,mf,2006,
qat,m,2006,
qat,f,2006,
qat,mf,2007,
qat,m,2007,
qat,f,2007,
qat,mf,2008,
qat,m,2008,
qat,f,2008,
qat,mf,2009,
qat,m,2009,
qat,f,2009,
qat,mf,2011,
qat,m,2011,
qat,f,2011,
qat,mf,2012,
qat,m,2012,
qat,f,2012,
qat,mf,2013,0.20000000298023224
qat,m,2013,0.10000000149011612
qat,f,2013,0.6000000238418579
reu,mf,2009,
reu,mf,2010,
reu,mf,2011,
reu,mf,2012,1.2999999523162842
reu,m,2012,1.7999999523162842
reu,f,2012,0.800000011920929
rou,mf,1980,
rou,m,1980,
rou,f,1980,
rou,mf,1981,
rou,m,1981,
rou,f,1981,
rou,mf,1982,
rou,m,1982,
rou,f,1982,
rou,mf,1983,
rou,m,1983,
rou,f,1983,
rou,mf,1984,
rou,m,1984,
rou,f,1984,
rou,mf,1985,
rou,m,1985,
rou,f,1985,
rou,mf,1986,
rou,m,1986,
rou,f,1986,
rou,mf,1987,
rou,m,1987,
rou,f,1987,
rou,mf,1988,
rou,m,1988,
rou,f,1988,
rou,mf,1989,
rou,m,1989,
rou,f,1989,
rou,mf,1990,
rou,m,1990,
rou,f,1990,
rou,mf,1991,
rou,m,1991,
rou,f,1991,
rou,mf,1992,
rou,m,1992,
rou,f,1992,
rou,mf,1993,
rou,m,1993,
rou,f,1993,
rou,mf,1994,
rou,m,1994,
rou,f,1994,
rou,mf,1995,
rou,m,1995,
rou,f,1995,
rou,mf,1996,
rou,m,1996,
rou,f,1996,
rou,mf,1997,
rou,m,1997,
rou,f,1997,
rou,mf,1998,
rou,m,1998,
rou,f,1998,
rou,mf,1999,
rou,m,1999,
rou,f,1999,
rou,mf,2000,
rou,m,2000,
rou,f,2000,
rou,mf,2001,
rou,m,2001,
rou,f,2001,
rou,mf,2002,
rou,m,2002,
rou,f,2002,
rou,mf,2003,
rou,m,2003,
rou,f,2003,
rou,mf,2004,
rou,m,2004,
rou,f,2004,
rou,mf,2005,
rou,m,2005,
rou,f,2005,
rou,mf,2006,
rou,m,2006,
rou,f,2006,
rou,mf,2007,
rou,m,2007,
rou,f,2007,
rou,mf,2008,
rou,m,2008,
rou,f,2008,
rou,mf,2009,
rou,m,2009,
rou,f,2009,
rou,mf,2010,
rou,m,2010,
rou,f,2010,
rou,mf,2011,
rou,m,2011,
rou,f,2011,
rou,mf,2012,
rou,m,2012,
rou,f,2012,
rou,mf,2013,
rou,m,2013,
rou,f,2013,
rou,mf,2014,
rou,m,2014,
rou,f,2014,
rus,mf,1990,
rus,mf,1991,
rus,mf,1992,
rus,mf,1993,
rus,mf,1994,
rus,mf,1995,
rus,mf,1996,
rus,mf,1997,
rus,m,1997,
rus,f,1997,
rus,mf,1998,
rus,m,1998,
rus,f,1998,
rus,mf,1999,
rus,m,1999,
rus,f,1999,
rus,mf,2000,
rus,m,2000,
rus,f,2000,
rus,mf,2001,
rus,m,2001,
rus,f,2001,
rus,mf,2002,
rus,m,2002,
rus,f,2002,
rus,mf,2003,
rus,m,2003,
rus,f,2003,
rus,mf,2004,
rus,m,2004,
rus,f,2004,
rus,mf,2005,
rus,m,2005,
rus,f,2005,
rus,mf,2006,
rus,m,2006,
rus,f,2006,
rus,mf,2007,
rus,m,2007,
rus,f,2007,
rus,mf,2008,
rus,m,2008,
rus,f,2008,
rus,mf,2009,
rus,m,2009,
rus,f,2009,
rus,mf,2010,
rus,m,2010,
rus,f,2010,
rus,mf,2011,
rus,m,2011,
rus,f,2011,
rus,mf,2012,
rus,m,2012,
rus,f,2012,
rus,mf,2013,
rus,m,2013,
rus,f,2013,
rus,mf,2014,
rus,m,2014,
rus,f,2014,
rwa,mf,1989,0.30000001192092896
rwa,m,1989,0.4000000059604645
rwa,f,1989,0.20000000298023224
rwa,mf,2005,0.800000011920929
rwa,mf,2012,1.7000000476837158
rwa,m,2012,1.7000000476837158
rwa,f,2012,1.7000000476837158
shn,mf,1998,0.30000001192092896
shn,m,1998,0.30000001192092896
shn,f,1998,0.30000001192092896
shn,mf,2008,0.0
shn,m,2008,0.0
shn,f,2008,0.0
kna,mf,1981,0.0
kna,mf,1982,0.0
kna,mf,1983,7.300000190734863
kna,mf,1984,3.0999999046325684
kna,m,1984,3.200000047683716
kna,f,1984,3.0
kna,mf,2001,8.699999809265137
kna,m,2001,12.899999618530273
kna,f,2001,3.9000000953674316
lca,mf,1991,13.699999809265137
lca,mf,1993,2.700000047683716
lca,m,1993,3.5
lca,f,1993,1.600000023841858
lca,mf,1994,3.200000047683716
lca,m,1994,3.799999952316284
lca,f,1994,2.299999952316284
lca,mf,1995,0.699999988079071
lca,m,1995,0.8999999761581421
