country,sex,year,services_percentage
bol,mf,1993,69.9000015258789
bol,m,1993,59.0
bol,f,1993,84.0999984741211
bol,mf,1994,68.80000305175781
bol,m,1994,57.5
bol,f,1994,83.5
bol,mf,1995,69.0
bol,m,1995,58.29999923706055
bol,f,1995,82.69999694824219
bol,mf,1996,66.4000015258789
bol,m,1996,54.900001525878906
bol,f,1996,80.19999694824219
bol,mf,1997,64.5999984741211
bol,m,1997,53.400001525878906
bol,f,1997,79.19999694824219
bol,mf,1999,43.0
bol,m,1999,36.599998474121094
bol,f,1999,50.900001525878906
bol,mf,2000,43.70000076293945
bol,m,2000,35.29999923706055
bol,f,2000,54.5
bol,mf,2001,41.79999923706055
bol,m,2001,34.70000076293945
bol,f,2001,50.5
bol,mf,2002,41.599998474121094
bol,m,2002,33.20000076293945
bol,f,2002,52.5
bol,mf,2003,44.400001525878906
bol,m,2003,36.099998474121094
bol,f,2003,54.29999923706055
bol,mf,2004,44.400001525878906
bol,m,2004,36.099998474121094
bol,f,2004,54.20000076293945
bol,mf,2005,42.0
bol,m,2005,35.5
bol,f,2005,50.0
bol,mf,2006,43.0
bol,m,2006,37.0
bol,f,2006,50.5
bol,mf,2007,44.20000076293945
bol,m,2007,37.5
bol,f,2007,52.5
bol,mf,2008,46.5
bol,m,2008,39.70000076293945
bol,f,2008,54.79999923706055
bol,mf,2009,47.900001525878906
bwa,mf,1985,31.399999618530273
bwa,m,1985,27.399999618530273
bwa,f,1985,35.599998474121094
bwa,mf,1996,58.70000076293945
bwa,m,1996,49.79999923706055
bwa,f,1996,69.4000015258789
bwa,mf,1998,56.099998474121094
bwa,m,1998,45.599998474121094
bwa,f,1998,69.5999984741211
bwa,mf,2000,58.20000076293945
bwa,m,2000,50.70000076293945
bwa,f,2000,67.4000015258789
bwa,mf,2001,61.400001525878906
bwa,m,2001,51.5
bwa,f,2001,75.80000305175781
bwa,mf,2003,56.099998474121094
bwa,m,2003,43.400001525878906
bwa,f,2003,70.5999984741211
bwa,mf,2006,54.900001525878906
bwa,m,2006,45.70000076293945
bwa,f,2006,64.9000015258789
bwa,mf,2010,56.099998474121094
bwa,m,2010,45.599998474121094
bwa,f,2010,68.5
bra,mf,1981,46.099998474121094
bra,m,1981,36.400001525878906
bra,f,1981,67.30000305175781
bra,mf,1982,47.099998474121094
bra,m,1982,37.20000076293945
bra,f,1982,67.80000305175781
bra,mf,1983,47.599998474121094
bra,m,1983,38.0
bra,f,1983,67.0999984741211
bra,mf,1984,48.400001525878906
bra,m,1984,38.20000076293945
bra,f,1984,69.0999984741211
bra,mf,1985,49.29999923706055
bra,m,1985,39.400001525878906
bra,f,1985,69.0999984741211
bra,mf,1986,50.0
bra,m,1986,39.400001525878906
bra,f,1986,70.9000015258789
bra,mf,1987,51.599998474121094
bra,m,1987,41.099998474121094
bra,f,1987,71.5
bra,mf,1988,52.400001525878906
bra,m,1988,41.599998474121094
bra,f,1988,72.5999984741211
bra,mf,1989,53.20000076293945
bra,m,1989,42.70000076293945
bra,f,1989,72.4000015258789
bra,mf,1990,54.5
bra,m,1990,43.79999923706055
bra,f,1990,73.80000305175781
bra,mf,1992,51.400001525878906
bra,m,1992,42.599998474121094
bra,f,1992,65.19999694824219
bra,mf,1993,51.900001525878906
bra,m,1993,43.20000076293945
bra,f,1993,65.4000015258789
bra,mf,1995,54.29999923706055
bra,m,1995,45.099998474121094
bra,f,1995,68.19999694824219
bra,mf,1996,55.70000076293945
bra,m,1996,46.099998474121094
bra,f,1996,70.69999694824219
bra,mf,1997,55.79999923706055
bra,m,1997,46.400001525878906
bra,f,1997,70.30000305175781
bra,mf,1998,56.5
bra,m,1998,47.0
bra,f,1998,71.0
bra,mf,1999,56.5
bra,m,1999,47.400001525878906
bra,f,1999,70.0999984741211
bra,mf,2000,59.099998474121094
bra,m,2000,48.79999923706055
bra,f,2000,76.0999984741211
bra,mf,2001,59.400001525878906
bra,m,2001,49.5
bra,f,2001,73.9000015258789
bra,mf,2002,57.79999923706055
bra,m,2002,48.599998474121094
bra,f,2002,70.69999694824219
bra,mf,2003,58.20000076293945
bra,m,2003,49.099998474121094
bra,f,2003,71.0999984741211
bra,mf,2004,57.79999923706055
bra,m,2004,48.29999923706055
bra,f,2004,71.0
bra,mf,2005,57.900001525878906
bra,m,2005,48.70000076293945
bra,f,2005,70.5999984741211
bra,mf,2006,59.099998474121094
bra,m,2006,49.599998474121094
bra,f,2006,71.9000015258789
bra,mf,2007,59.5
bra,m,2007,49.79999923706055
bra,f,2007,72.80000305175781
bra,mf,2008,59.70000076293945
bra,m,2008,49.79999923706055
bra,f,2008,73.30000305175781
bra,mf,2009,60.70000076293945
bra,m,2009,50.400001525878906
bra,f,2009,74.5999984741211
bra,mf,2010,75.30000305175781
bra,mf,2011,62.400001525878906
bra,m,2011,51.79999923706055
bra,f,2011,76.9000015258789
bra,mf,2012,62.70000076293945
bra,m,2012,51.900001525878906
bra,f,2012,77.5
bra,mf,2013,62.900001525878906
bra,m,2013,51.79999923706055
bra,f,2013,77.9000015258789
bra,mf,2014,76.5999984741211
vgb,mf,1991,76.0999984741211
vgb,m,1991,62.099998474121094
vgb,f,1991,94.0999984741211
vgb,mf,2009,86.19999694824219
vgb,mf,2010,87.4000015258789
brn,mf,1991,73.69999694824219
brn,m,1991,66.30000305175781
brn,f,1991,89.5
brn,mf,2001,77.19999694824219
brn,m,2001,69.30000305175781
brn,f,2001,88.4000015258789
brn,mf,2014,80.80000305175781
brn,m,2014,74.9000015258789
brn,f,2014,88.5
bgr,mf,1980,32.900001525878906
bgr,mf,1981,33.099998474121094
bgr,mf,1982,33.29999923706055
bgr,mf,1983,33.5
bgr,mf,1984,33.70000076293945
bgr,mf,1985,34.0
bgr,mf,1986,34.20000076293945
bgr,mf,1987,34.5
bgr,mf,1988,35.0
bgr,mf,1989,36.0
bgr,mf,1990,37.29999923706055
bgr,mf,1991,39.29999923706055
bgr,mf,1992,40.29999923706055
bgr,mf,1993,41.29999923706055
bgr,mf,1994,42.0
bgr,mf,1995,42.599998474121094
bgr,mf,1996,42.79999923706055
bgr,mf,2000,54.099998474121094
bgr,m,2000,47.0
bgr,f,2000,62.099998474121094
bgr,mf,2001,57.79999923706055
bgr,m,2001,51.79999923706055
bgr,f,2001,64.19999694824219
bgr,mf,2002,57.0
bgr,m,2002,51.29999923706055
bgr,f,2002,63.29999923706055
bgr,mf,2003,57.29999923706055
bgr,m,2003,51.20000076293945
bgr,f,2003,64.0999984741211
bgr,mf,2004,56.599998474121094
bgr,m,2004,50.599998474121094
bgr,f,2004,63.20000076293945
bgr,mf,2005,57.0
bgr,m,2005,50.400001525878906
bgr,f,2005,64.30000305175781
bgr,mf,2006,57.599998474121094
bgr,m,2006,50.0
bgr,f,2006,65.69999694824219
bgr,mf,2007,57.0
bgr,m,2007,49.20000076293945
bgr,f,2007,65.9000015258789
bgr,mf,2008,56.20000076293945
bgr,m,2008,47.79999923706055
bgr,f,2008,65.5999984741211
bgr,mf,2009,57.599998474121094
bgr,m,2009,48.70000076293945
bgr,f,2009,67.69999694824219
bgr,mf,2010,59.900001525878906
bgr,m,2010,50.70000076293945
bgr,f,2010,69.9000015258789
bgr,mf,2011,61.70000076293945
bgr,m,2011,53.20000076293945
bgr,f,2011,71.30000305175781
bgr,mf,2012,62.20000076293945
bgr,m,2012,54.5
bgr,f,2012,70.5999984741211
bgr,mf,2013,63.099998474121094
bgr,m,2013,55.29999923706055
bgr,f,2013,71.69999694824219
bgr,mf,2014,62.79999923706055
bgr,m,2014,54.5
bgr,f,2014,72.0999984741211
bfa,mf,1994,7.5
bfa,mf,2003,11.5
bfa,m,2003,12.600000381469727
bfa,f,2003,10.399999618530273
bfa,mf,2005,12.199999809265137
bfa,m,2005,13.699999809265137
bfa,f,2005,10.199999809265137
bfa,mf,2006,13.5
bfa,m,2006,14.199999809265137
bfa,f,2006,12.699999809265137
bfa,mf,2007,22.299999237060547
bfa,m,2007,22.200000762939453
bfa,f,2007,26.399999618530273
bdi,mf,1998,5.599999904632568
bdi,m,1998,9.300000190734863
bdi,f,1998,2.700000047683716
khm,mf,1998,18.200000762939453
khm,m,1998,23.299999237060547
khm,f,1998,13.399999618530273
khm,mf,2000,17.899999618530273
khm,m,2000,20.399999618530273
khm,f,2000,15.5
khm,mf,2001,19.299999237060547
khm,m,2001,20.5
khm,f,2001,18.100000381469727
khm,mf,2004,33.099998474121094
khm,m,2004,36.0
khm,f,2004,30.100000381469727
khm,mf,2008,19.200000762939453
khm,m,2008,22.600000381469727
khm,f,2008,15.899999618530273
khm,mf,2010,29.600000381469727
khm,m,2010,30.100000381469727
khm,f,2010,29.100000381469727
cmr,mf,1986,14.0
cmr,mf,2001,22.600000381469727
cmr,m,2001,23.5
cmr,f,2001,21.799999237060547
can,mf,1980,66.0
can,m,1980,56.0
can,f,1980,81.19999694824219
can,mf,1981,66.30000305175781
can,m,1981,55.900001525878906
can,f,1981,81.5
can,mf,1982,68.19999694824219
can,m,1982,58.0
can,f,1982,82.69999694824219
can,mf,1983,68.9000015258789
can,m,1983,59.099998474121094
can,f,1983,82.5999984741211
can,mf,1984,68.9000015258789
can,m,1984,58.70000076293945
can,f,1984,82.69999694824219
can,mf,1985,69.5
can,m,1985,59.20000076293945
can,f,1985,83.19999694824219
can,mf,1986,69.80000305175781
can,m,1986,59.79999923706055
can,f,1986,83.19999694824219
can,mf,1987,69.9000015258789
can,m,1987,59.29999923706055
can,f,1987,83.80000305175781
can,mf,1988,69.9000015258789
can,m,1988,59.29999923706055
can,f,1988,83.69999694824219
can,mf,1989,70.0
can,m,1989,59.0
can,f,1989,83.9000015258789
can,mf,1990,70.80000305175781
can,m,1990,59.900001525878906
can,f,1990,84.5
can,mf,1991,72.0
can,m,1991,61.29999923706055
can,f,1991,85.0999984741211
can,mf,1992,72.80000305175781
can,m,1992,62.29999923706055
can,f,1992,85.4000015258789
can,mf,1993,73.5
can,m,1993,63.0
can,f,1993,86.0999984741211
can,mf,1994,73.4000015258789
can,m,1994,62.79999923706055
can,f,1994,86.19999694824219
can,mf,1995,73.30000305175781
can,m,1995,62.79999923706055
can,f,1995,85.9000015258789
can,mf,1996,73.5
can,m,1996,63.0
can,f,1996,86.0999984741211
can,mf,1997,73.30000305175781
can,m,1997,62.900001525878906
can,f,1997,85.80000305175781
can,mf,1998,73.4000015258789
can,m,1998,62.79999923706055
can,f,1998,85.9000015258789
can,mf,1999,73.5999984741211
can,m,1999,63.0
can,f,1999,86.0
can,mf,2000,73.5999984741211
can,m,2000,62.900001525878906
can,f,2000,86.19999694824219
can,mf,2001,74.80000305175781
can,m,2001,64.0
can,f,2001,87.30000305175781
can,mf,2002,74.69999694824219
can,m,2002,63.79999923706055
can,f,2002,87.0999984741211
can,mf,2003,75.0
can,m,2003,64.0999984741211
can,f,2003,87.30000305175781
can,mf,2004,75.0
can,m,2004,64.0
can,f,2004,87.4000015258789
can,mf,2005,75.19999694824219
can,m,2005,64.0999984741211
can,f,2005,87.80000305175781
can,mf,2006,75.80000305175781
can,m,2006,64.9000015258789
can,f,2006,88.0999984741211
can,mf,2007,76.4000015258789
can,m,2007,65.5
can,f,2007,88.5
can,mf,2008,76.69999694824219
can,m,2008,65.5
can,f,2008,89.0999984741211
can,mf,2009,77.80000305175781
can,m,2009,66.69999694824219
can,f,2009,89.9000015258789
can,mf,2010,78.0999984741211
can,m,2010,66.9000015258789
can,f,2010,90.30000305175781
can,mf,2011,78.0
can,m,2011,67.0999984741211
can,f,2011,89.9000015258789
can,mf,2012,77.80000305175781
can,m,2012,66.80000305175781
can,f,2012,89.9000015258789
can,mf,2013,78.0
can,m,2013,66.80000305175781
can,f,2013,90.19999694824219
can,mf,2014,78.19999694824219
can,m,2014,67.0999984741211
can,f,2014,90.4000015258789
cym,mf,1991,80.0999984741211
cym,m,1991,64.0
cym,f,1991,97.9000015258789
cym,mf,2005,75.5
cym,m,2005,57.29999923706055
cym,f,2005,95.69999694824219
cym,mf,2006,76.4000015258789
cym,m,2006,59.20000076293945
cym,f,2006,95.5
cym,mf,2007,76.4000015258789
cym,m,2007,61.099998474121094
cym,f,2007,93.0999984741211
cym,mf,2008,78.0999984741211
cym,m,2008,63.0
cym,f,2008,94.19999694824219
cym,mf,2009,79.5999984741211
cym,m,2009,64.80000305175781
cym,f,2009,94.69999694824219
cym,mf,2010,84.19999694824219
cym,m,2010,72.5
cym,f,2010,96.4000015258789
cym,mf,2011,83.69999694824219
cym,m,2011,72.19999694824219
cym,f,2011,95.0
cym,mf,2012,83.0999984741211
cym,m,2012,71.69999694824219
cym,f,2012,94.4000015258789
cym,mf,2013,83.5999984741211
cym,m,2013,69.5
cym,f,2013,97.69999694824219
tcd,mf,1993,14.5
tcd,m,1993,15.800000190734863
tcd,f,1993,13.100000381469727
chl,mf,1980,59.79999923706055
chl,m,1980,51.099998474121094
chl,f,1980,80.80000305175781
chl,mf,1981,60.70000076293945
chl,m,1981,51.5
chl,f,1981,82.9000015258789
chl,mf,1982,65.4000015258789
chl,m,1982,56.70000076293945
chl,f,1982,85.5
chl,mf,1983,66.0
chl,m,1983,57.20000076293945
chl,f,1983,85.80000305175781
chl,mf,1984,63.70000076293945
chl,m,1984,55.20000076293945
chl,f,1984,83.80000305175781
chl,mf,1985,59.599998474121094
chl,m,1985,49.20000076293945
chl,f,1985,84.30000305175781
chl,mf,1986,58.20000076293945
chl,m,1986,47.79999923706055
chl,f,1986,82.80000305175781
chl,mf,1987,56.0
chl,m,1987,45.79999923706055
chl,f,1987,80.5
chl,mf,1988,54.79999923706055
chl,m,1988,44.20000076293945
chl,f,1988,79.4000015258789
chl,mf,1989,54.099998474121094
chl,m,1989,43.5
chl,f,1989,78.4000015258789
chl,mf,1990,55.5
chl,m,1990,44.400001525878906
chl,f,1990,80.19999694824219
chl,mf,1991,54.599998474121094
chl,m,1991,43.79999923706055
chl,f,1991,79.19999694824219
chl,mf,1992,55.5
chl,m,1992,44.70000076293945
chl,f,1992,78.80000305175781
chl,mf,1993,56.20000076293945
chl,m,1993,45.900001525878906
chl,f,1993,77.80000305175781
chl,mf,1994,57.70000076293945
chl,m,1994,47.20000076293945
chl,f,1994,79.5999984741211
chl,mf,1995,58.20000076293945
chl,m,1995,47.79999923706055
chl,f,1995,80.0999984741211
chl,mf,1996,58.0
chl,m,1996,47.79999923706055
chl,f,1996,79.80000305175781
chl,mf,1997,58.29999923706055
chl,m,1997,47.20000076293945
chl,f,1997,81.19999694824219
chl,mf,1998,60.0
chl,m,1998,49.29999923706055
chl,f,1998,81.5999984741211
chl,mf,1999,62.099998474121094
chl,m,1999,51.79999923706055
chl,f,1999,82.80000305175781
chl,mf,2000,62.20000076293945
chl,m,2000,51.79999923706055
chl,f,2000,83.19999694824219
chl,mf,2001,62.5
chl,m,2001,52.599998474121094
chl,f,2001,82.5
chl,mf,2002,62.599998474121094
chl,m,2002,52.400001525878906
chl,f,2002,83.30000305175781
chl,mf,2003,63.0
chl,m,2003,52.599998474121094
chl,f,2003,83.4000015258789
chl,mf,2004,43.0
chl,mf,2005,43.5
chl,mf,2006,44.29999923706055
chl,mf,2007,44.599998474121094
chl,mf,2008,44.70000076293945
chl,mf,2009,45.5
chl,mf,2010,65.30000305175781
chl,m,2010,53.400001525878906
chl,f,2010,83.5
chl,mf,2011,66.5999984741211
chl,m,2011,54.5
chl,f,2011,84.69999694824219
chl,mf,2012,65.69999694824219
chl,m,2012,53.29999923706055
chl,f,2012,84.19999694824219
chl,mf,2013,67.0999984741211
chl,m,2013,54.900001525878906
chl,f,2013,84.80000305175781
chn,mf,1987,10.699999809265137
chn,mf,1988,11.100000381469727
chn,mf,1989,10.899999618530273
chn,mf,1990,9.899999618530273
chn,mf,1991,10.199999809265137
chn,mf,1992,10.600000381469727
chn,mf,1993,10.600000381469727
chn,mf,1994,11.5
chn,mf,1995,12.199999809265137
chn,mf,1996,12.699999809265137
chn,mf,1997,13.100000381469727
chn,mf,1998,12.800000190734863
chn,mf,1999,12.899999618530273
chn,mf,2000,12.699999809265137
chn,mf,2001,12.699999809265137
chn,mf,2002,16.100000381469727
chn,mf,2003,50.5
chn,m,2003,48.900001525878906
chn,f,2003,53.29999923706055
chn,mf,2004,50.29999923706055
chn,m,2004,48.599998474121094
chn,f,2004,53.099998474121094
chn,mf,2005,49.5
chn,m,2005,47.599998474121094
chn,f,2005,52.70000076293945
chn,mf,2006,48.900001525878906
chn,m,2006,46.79999923706055
chn,f,2006,52.20000076293945
chn,mf,2007,48.599998474121094
chn,m,2007,46.20000076293945
chn,f,2007,52.5
chn,mf,2008,49.29999923706055
chn,mf,2009,49.099998474121094
chn,mf,2010,48.79999923706055
chn,mf,2011,47.0
col,mf,1980,64.5999984741211
col,m,1980,59.099998474121094
col,f,1980,73.5
col,mf,1985,69.19999694824219
col,m,1985,64.5
col,f,1985,77.0
col,mf,1986,69.5
col,m,1986,65.30000305175781
col,f,1986,76.0
col,mf,1987,68.5999984741211
col,m,1987,63.599998474121094
col,f,1987,76.0999984741211
col,mf,1988,68.5999984741211
col,m,1988,63.900001525878906
col,f,1988,75.69999694824219
col,mf,1989,68.80000305175781
col,m,1989,64.19999694824219
col,f,1989,75.69999694824219
col,mf,1990,67.69999694824219
col,m,1990,63.400001525878906
col,f,1990,74.30000305175781
col,mf,1991,68.0
col,m,1991,64.0999984741211
col,f,1991,73.4000015258789
col,mf,1992,67.4000015258789
col,m,1992,62.70000076293945
col,f,1992,73.9000015258789
col,mf,1993,67.30000305175781
col,m,1993,62.79999923706055
col,f,1993,73.69999694824219
col,mf,1994,67.19999694824219
col,m,1994,62.20000076293945
col,f,1994,74.4000015258789
col,mf,1995,67.4000015258789
col,m,1995,61.900001525878906
col,f,1995,75.0999984741211
col,mf,1996,68.9000015258789
col,m,1996,64.5
col,f,1996,75.0999984741211
col,mf,1997,71.0999984741211
col,m,1997,66.0
col,f,1997,77.9000015258789
col,mf,1998,72.30000305175781
col,m,1998,67.69999694824219
col,f,1998,78.4000015258789
col,mf,1999,74.5
col,m,1999,70.5999984741211
col,f,1999,79.4000015258789
col,mf,2000,73.30000305175781
col,m,2000,68.0999984741211
col,f,2000,79.5
col,mf,2001,44.29999923706055
col,m,2001,36.79999923706055
col,f,2001,56.20000076293945
col,mf,2002,59.599998474121094
col,m,2002,48.29999923706055
col,f,2002,77.4000015258789
col,mf,2003,60.400001525878906
col,m,2003,49.900001525878906
col,f,2003,76.80000305175781
col,mf,2004,60.29999923706055
col,m,2004,50.099998474121094
col,f,2004,76.30000305175781
col,mf,2005,58.900001525878906
col,m,2005,48.29999923706055
col,f,2005,75.5999984741211
col,mf,2006,59.0
col,m,2006,48.400001525878906
col,f,2006,75.80000305175781
col,mf,2007,62.0
col,m,2007,51.5
col,f,2007,78.19999694824219
col,mf,2008,62.599998474121094
col,m,2008,52.099998474121094
col,f,2008,78.9000015258789
col,mf,2009,61.5
col,m,2009,50.70000076293945
col,f,2009,77.9000015258789
col,mf,2010,61.70000076293945
col,m,2010,50.79999923706055
col,f,2010,77.69999694824219
col,mf,2011,61.29999923706055
col,m,2011,50.5
col,f,2011,77.0999984741211
col,mf,2012,62.0
col,m,2012,51.599998474121094
col,f,2012,76.80000305175781
col,mf,2013,63.70000076293945
col,m,2013,53.099998474121094
col,f,2013,78.5999984741211
col,mf,2014,64.0999984741211
col,m,2014,53.29999923706055
col,f,2014,79.19999694824219
cog,mf,2005,42.20000076293945
cog,m,2005,45.900001525878906
cog,f,2005,38.70000076293945
cok,mf,2011,84.0
cok,m,2011,75.9000015258789
cok,f,2011,93.30000305175781
cri,mf,1980,48.29999923706055
cri,m,1980,40.099998474121094
cri,f,1980,73.80000305175781
cri,mf,1981,49.400001525878906
cri,m,1981,40.79999923706055
cri,f,1981,74.0
cri,mf,1982,48.20000076293945
cri,m,1982,39.70000076293945
cri,f,1982,73.19999694824219
cri,mf,1983,49.599998474121094
cri,m,1983,41.70000076293945
cri,f,1983,72.9000015258789
cri,mf,1984,50.5
cri,m,1984,41.20000076293945
cri,f,1984,69.9000015258789
cri,mf,1985,51.0
cri,m,1985,42.5
cri,f,1985,75.4000015258789
cri,mf,1986,49.29999923706055
cri,m,1986,40.900001525878906
cri,f,1986,72.9000015258789
cri,mf,1987,46.400001525878906
cri,m,1987,37.70000076293945
cri,f,1987,69.9000015258789
cri,mf,1988,47.099998474121094
cri,m,1988,39.0
cri,f,1988,68.30000305175781
cri,mf,1989,46.599998474121094
cri,m,1989,38.70000076293945
cri,f,1989,66.80000305175781
cri,mf,1990,47.5
cri,m,1990,39.20000076293945
cri,f,1990,68.69999694824219
cri,mf,1991,47.29999923706055
cri,m,1991,39.29999923706055
cri,f,1991,66.5
cri,mf,1992,48.900001525878906
cri,m,1992,40.5
cri,f,1992,69.0999984741211
cri,mf,1993,50.5
cri,m,1993,42.29999923706055
cri,f,1993,70.0999984741211
cri,mf,1994,51.599998474121094
cri,m,1994,43.20000076293945
cri,f,1994,71.5999984741211
cri,mf,1995,53.5
cri,m,1995,45.400001525878906
cri,f,1995,72.19999694824219
cri,mf,1996,54.099998474121094
cri,m,1996,45.400001525878906
cri,f,1996,75.0999984741211
cri,mf,1997,55.099998474121094
cri,m,1997,45.79999923706055
cri,f,1997,76.0999984741211
cri,mf,1998,56.099998474121094
cri,m,1998,46.900001525878906
cri,f,1998,75.9000015258789
cri,mf,1999,56.5
cri,m,1999,46.5
cri,f,1999,77.4000015258789
cri,mf,2000,56.70000076293945
cri,m,2000,47.099998474121094
cri,f,2000,77.4000015258789
cri,mf,2001,60.70000076293945
cri,m,2001,51.099998474121094
cri,f,2001,78.5999984741211
cri,mf,2002,61.29999923706055
cri,m,2002,51.099998474121094
cri,f,2002,80.5999984741211
cri,mf,2003,62.20000076293945
cri,m,2003,52.20000076293945
cri,f,2003,81.0999984741211
cri,mf,2004,62.900001525878906
cri,m,2004,52.70000076293945
cri,f,2004,82.69999694824219
cri,mf,2005,62.900001525878906
cri,m,2005,52.29999923706055
cri,f,2005,82.5
cri,mf,2006,64.0
cri,m,2006,53.70000076293945
cri,f,2006,82.5
cri,mf,2007,64.30000305175781
cri,m,2007,54.29999923706055
cri,f,2007,81.5999984741211
cri,mf,2008,65.69999694824219
cri,m,2008,55.70000076293945
cri,f,2008,82.5
cri,mf,2009,64.4000015258789
cri,m,2009,52.70000076293945
cri,f,2009,84.0
cri,mf,2010,64.69999694824219
cri,m,2010,53.79999923706055
cri,f,2010,83.0999984741211
cri,mf,2011,65.80000305175781
cri,m,2011,54.599998474121094
cri,f,2011,84.19999694824219
cri,mf,2012,66.9000015258789
cri,m,2012,56.20000076293945
cri,f,2012,84.5999984741211
cri,mf,2013,68.19999694824219
cri,m,2013,57.70000076293945
cri,f,2013,85.0999984741211
hrv,mf,1996,50.900001525878906
hrv,m,1996,45.29999923706055
hrv,f,1996,57.70000076293945
hrv,mf,1997,52.70000076293945
hrv,m,1997,46.79999923706055
hrv,f,1997,59.70000076293945
hrv,mf,1998,53.400001525878906
hrv,m,1998,47.400001525878906
hrv,f,1998,60.5
hrv,mf,1999,52.79999923706055
hrv,m,1999,46.099998474121094
hrv,f,1999,60.5
hrv,mf,2000,56.5
hrv,m,2000,49.900001525878906
hrv,f,2000,64.5999984741211
hrv,mf,2001,54.29999923706055
hrv,m,2001,47.29999923706055
hrv,f,2001,63.0
hrv,mf,2002,56.20000076293945
hrv,m,2002,48.099998474121094
hrv,f,2002,66.30000305175781
hrv,mf,2003,54.5
hrv,m,2003,46.400001525878906
hrv,f,2003,64.80000305175781
hrv,mf,2004,55.20000076293945
hrv,m,2004,46.599998474121094
hrv,f,2004,66.0
hrv,mf,2005,56.0
hrv,m,2005,48.20000076293945
hrv,f,2005,65.5999984741211
hrv,mf,2006,58.099998474121094
hrv,m,2006,48.599998474121094
hrv,f,2006,69.80000305175781
hrv,mf,2007,58.0
hrv,m,2007,48.70000076293945
hrv,f,2007,69.9000015258789
hrv,mf,2008,57.400001525878906
hrv,m,2008,47.70000076293945
hrv,f,2008,69.80000305175781
hrv,mf,2009,58.79999923706055
hrv,m,2009,48.70000076293945
hrv,f,2009,71.19999694824219
hrv,mf,2010,59.29999923706055
hrv,m,2010,49.29999923706055
hrv,f,2010,71.19999694824219
hrv,mf,2011,58.400001525878906
hrv,m,2011,49.29999923706055
hrv,f,2011,69.69999694824219
hrv,mf,2012,60.70000076293945
hrv,m,2012,51.29999923706055
hrv,f,2012,72.0999984741211
hrv,mf,2013,62.20000076293945
